-------------------------------
 Log opened 20/06/2018 @ 15:53 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.813	1.315	0.566
-0.919	0.749	-0.121
-0.867	1.196	-0.200
-0.836	1.010	0.623
-0.922	0.887	-0.705
-0.807	1.291	0.711
-0.839	1.271	0.052
-0.856	0.900	0.433
-0.911	0.986	-0.626
-0.806	1.219	0.792
-0.938	0.742	-0.555
-0.822	1.314	0.313
-0.879	0.813	0.171
-0.891	1.089	-0.461
-0.945	0.789	-0.676
-0.806	1.317	0.540
-0.900	0.763	-0.087
-0.868	1.190	-0.235
-0.842	1.022	0.644
-0.920	0.873	-0.694
-0.858	1.138	0.081
-0.870	0.935	0.117
-0.888	1.048	-0.145
-0.842	1.062	0.269
-0.909	0.932	0.159
-0.887	0.920	0.055
-0.874	1.086	-0.087
-0.847	1.024	0.252
-0.900	0.957	-0.191
-0.853	1.123	0.212
-0.883	0.905	-0.027
-0.868	1.111	-0.012
-0.862	0.977	0.214
-0.844	1.111	0.262
-0.902	0.903	-0.095
-0.858	1.132	0.058
-0.865	0.948	0.145
-0.893	1.048	-0.159
-0.850	1.074	0.266
-0.893	0.931	-0.156
-0.917	0.961	-0.656
-0.810	1.231	0.781
-0.943	0.735	-0.511
-0.835	1.295	0.252
-0.885	0.842	0.243
-0.888	1.062	-0.511
-0.826	1.157	0.774
-0.822	1.329	0.496
-0.891	0.777	-0.020
-0.882	1.160	-0.301
-0.836	1.054	0.688
-0.929	0.847	-0.703
-0.806	1.306	0.661
-0.917	0.735	-0.264
-0.844	1.247	-0.049
-0.920	0.948	-0.668
-0.807	1.250	0.766
-0.925	0.728	-0.481
-0.835	1.299	0.214
-0.874	0.847	0.288
