sep=,

June 18. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 9:55,13.03,,,,,,,,,,160,655,139,
 9:55,13.05,,,,,,,,,,168,132,87,
 9:55,13.06,,,,,,,,,,174,342,366,
 9:55,13.08,,,,,,,,,,165,310,-342,
 9:55,13.09,,,,,,,,,,160,606,250,
 9:55,13.10,,,,,,,,,,165,642,-132,
 9:55,13.12,,,,,,,,,,156,253,315,
 9:55,13.13,,,,,,,,,,162,537,343,
 9:55,13.15,,,,,,,,,,169,160,-171,
 9:55,13.16,,,,,,,,,,168,660,-3,
 9:55,13.17,,,,,,,,,,159,495,-330,
 9:55,13.19,,,,,,,,,,163,439,387,
 9:55,13.20,,,,,,,,,,160,648,136,
 9:55,13.21,,,,,,,,,,163,135,94,
 9:55,13.23,,,,,,,,,,154,579,-244,
 9:55,13.24,,,,,,,,,,157,303,-349,
 9:55,13.26,,,,,,,,,,168,600,250,
 9:55,13.27,,,,,,,,,,160,643,-127,
 9:55,13.28,,,,,,,,,,166,247,319,
 9:55,13.30,,,,,,,,,,157,396,-360,
 9:55,13.31,,,,,,,,,,157,153,-181,
 9:55,13.32,,,,,,,,,,163,658,0,
 9:55,13.34,,,,,,,,,,157,498,-330,
 9:55,13.35,,,,,,,,,,163,439,381,
 9:55,13.37,,,,,,,,,,153,652,135,
 9:55,13.38,,,,,,,,,,160,138,90,
 9:55,13.39,,,,,,,,,,154,577,-250,
 9:55,13.41,,,,,,,,,,165,303,-343,
 9:55,13.42,,,,,,,,,,172,612,256,
 9:55,13.44,,,,,,,,,,154,642,-129,
 9:55,13.45,,,,,,,,,,151,246,313,
 9:55,13.46,,,,,,,,,,160,397,-361,
 9:55,13.48,,,,,,,,,,157,154,-181,
 9:55,13.49,,,,,,,,,,163,664,-4,
 9:55,13.50,,,,,,,,,,159,495,-330,
 9:55,13.52,,,,,,,,,,171,436,382,
 9:55,13.53,,,,,,,,,,156,211,-271,
 9:55,13.55,,,,,,,,,,156,135,94,
 9:55,13.56,,,,,,,,,,163,577,-250,
 9:55,13.57,,,,,,,,,,156,298,-349,
 9:55,13.59,,,,,,,,,,171,609,255,
 9:55,13.60,,,,,,,,,,159,130,-51,
 9:55,13.62,,,,,,,,,,169,261,331,
 9:55,13.63,,,,,,,,,,154,381,-367,
 9:55,13.64,,,,,,,,,,154,147,-160,
 9:55,13.66,,,,,,,,,,166,661,-16,
 9:55,13.67,,,,,,,,,,166,181,243,
 9:55,13.68,,,,,,,,,,166,448,376,
 9:55,13.70,,,,,,,,,,156,199,-274,
 9:55,13.71,,,,,,,,,,156,138,100,
 9:55,13.73,,,,,,,,,,168,570,-264,
 9:55,13.74,,,,,,,,,,172,364,378,
 9:55,13.75,,,,,,,,,,162,616,232,
 9:55,13.76,,,,,,,,,,156,123,-33,
 9:55,13.78,,,,,,,,,,168,261,331,
 9:55,13.80,,,,,,,,,,160,378,-360,
 9:55,13.81,,,,,,,,,,163,160,-160,
 9:55,13.82,,,,,,,,,,162,663,-25,
 9:55,13.83,,,,,,,,,,168,187,234,
 9:55,13.85,,,,,,,,,,160,457,379,
 9:55,13.86,,,,,,,,,,156,207,-259,
 9:55,13.88,,,,,,,,,,163,138,115,
 9:55,13.89,,,,,,,,,,159,570,-267,
 9:55,13.91,,,,,,,,,,166,360,372,
 9:55,13.92,,,,,,,,,,168,621,235,
 9:55,13.93,,,,,,,,,,165,127,-27,
 9:55,13.94,,,,,,,,,,171,258,330,
 9:55,13.96,,,,,,,,,,162,388,-363,
 9:55,13.97,,,,,,,,,,160,543,316,
 9:55,13.99,,,,,,,,,,159,660,-21,
 9:55,14.00,,,,,,,,,,168,181,229,
 9:55,14.01,,,,,,,,,,162,457,381,
 9:55,14.03,,,,,,,,,,157,205,-258,
 9:55,14.04,,,,,,,,,,156,652,112,
 9:55,14.06,,,,,,,,,,162,570,-267,
 9:55,14.07,,,,,,,,,,172,360,385,
 9:55,14.08,,,,,,,,,,160,618,228,
 9:55,14.10,,,,,,,,,,157,135,-24,
 9:55,14.11,,,,,,,,,,157,625,-160,
 9:55,14.12,,,,,,,,,,162,382,-370,
 9:55,14.14,,,,,,,,,,165,552,327,
 9:55,14.15,,,,,,,,,,160,661,-31,
 9:55,14.17,,,,,,,,,,163,181,232,
 9:55,14.18,,,,,,,,,,160,486,-348,
 9:55,14.19,,,,,,,,,,163,202,-265,
 9:55,14.21,,,,,,,,,,163,661,115,
 9:55,14.22,,,,,,,,,,163,567,-274,
 9:55,14.24,,,,,,,,,,165,360,388,
 9:55,14.25,,,,,,,,,,162,633,219,
 9:55,14.26,,,,,,,,,,160,127,0,
 9:55,14.28,,,,,,,,,,162,621,-183,
 9:55,14.29,,,,,,,,,,156,355,-361,
 9:55,14.30,,,,,,,,,,157,562,325,
 9:55,14.32,,,,,,,,,,160,651,-49,
 9:55,14.33,,,,,,,,,,159,195,253,
 9:55,14.35,,,,,,,,,,165,465,-346,
 9:55,14.36,,,,,,,,,,163,180,-250,
 9:55,14.37,,,,,,,,,,166,663,90,
 9:55,14.39,,,,,,,,,,159,552,-277,
 9:55,14.40,,,,,,,,,,159,363,391,
 9:55,14.41,,,,,,,,,,147,270,-321,
 9:55,14.43,,,,,,,,,,163,127,4,
 9:55,14.44,,,,,,,,,,160,622,-171,
 9:55,14.46,,,,,,,,,,159,361,-367,
 9:55,14.47,,,,,,,,,,163,559,312,
 9:55,14.48,,,,,,,,,,160,150,-136,
 9:55,14.50,,,,,,,,,,159,198,258,
 9:55,14.51,,,,,,,,,,165,462,-351,
 9:55,14.53,,,,,,,,,,160,196,-250,
 9:55,14.54,,,,,,,,,,160,669,88,
 9:55,14.55,,,,,,,,,,159,145,129,
 9:55,14.57,,,,,,,,,,174,376,390,
 9:55,14.58,,,,,,,,,,166,264,-322,
 9:55,14.59,,,,,,,,,,162,126,3,
 9:55,14.61,,,,,,,,,,169,624,-174,
 9:55,14.62,,,,,,,,,,162,277,340,
 9:55,14.64,,,,,,,,,,165,562,318,
 9:55,14.65,,,,,,,,,,151,139,-135,
 9:55,14.66,,,,,,,,,,166,198,253,
 9:55,14.68,,,,,,,,,,163,456,-348,
 9:55,14.69,,,,,,,,,,159,193,-247,
 9:55,14.71,,,,,,,,,,157,660,93,
 9:55,14.72,,,,,,,,,,168,153,132,
 9:55,14.73,,,,,,,,,,172,376,385,
 9:55,14.75,,,,,,,,,,160,268,-328,
 9:55,14.76,,,,,,,,,,168,124,-4,
 9:55,14.77,,,,,,,,,,160,615,-171,
