sep=,

June 15. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
 8:11,26.39,,,,,,,,,,159,333,-243,
 8:11,26.41,,,,,,,,,,67,511,-765,
 8:11,26.42,,,,,,,,,,262,283,762,
 8:11,26.44,,,,,,,,,,85,594,-328,
 8:11,26.45,,,,,,,,,,192,475,603,
 8:11,26.46,,,,,,,,,,76,487,-730,
 8:11,26.48,,,,,,,,,,73,595,-463,
 8:11,26.49,,,,,,,,,,205,288,156,
 8:11,26.51,,,,,,,,,,168,513,415,
 8:11,26.52,,,,,,,,,,265,340,876,
 8:11,26.53,,,,,,,,,,58,574,-613,
 8:11,26.55,,,,,,,,,,136,549,195,
 8:11,26.56,,,,,,,,,,118,405,-501,
 8:11,26.57,,,,,,,,,,247,376,856,
 8:11,26.59,,,,,,,,,,250,262,550,
 8:11,26.60,,,,,,,,,,115,565,-16,
 8:11,26.62,,,,,,,,,,231,418,777,
 8:11,26.63,,,,,,,,,,64,534,-760,
 8:11,26.64,,,,,,,,,,261,268,712,
 8:11,26.66,,,,,,,,,,181,324,-124,
 8:11,26.67,,,,,,,,,,204,462,639,
 8:11,26.68,,,,,,,,,,274,295,816,
 8:11,26.70,,,,,,,,,,75,588,-421,
 8:11,26.71,,,,,,,,,,196,292,96,
 8:11,26.73,,,,,,,,,,91,463,-678,
 8:11,26.74,,,,,,,,,,256,325,873,
 8:11,26.75,,,,,,,,,,226,274,306,
 8:11,26.77,,,,,,,,,,147,534,271,
 8:11,26.78,,,,,,,,,,115,412,-547,
 8:11,26.80,,,,,,,,,,60,573,-688,
 8:11,26.81,,,,,,,,,,238,267,505,
 8:11,26.82,,,,,,,,,,142,370,-390,
 8:11,26.83,,,,,,,,,,231,406,804,
 8:11,26.85,,,,,,,,,,61,544,-757,
 8:11,26.86,,,,,,,,,,105,580,-150,
 8:11,26.88,,,,,,,,,,168,328,-186,
 8:11,26.89,,,,,,,,,,208,448,-751,
 8:11,26.91,,,,,,,,,,261,289,792,
 8:11,26.92,,,,,,,,,,79,597,-361,
 8:11,26.93,,,,,,,,,,189,480,528,
 8:11,26.94,,,,,,,,,,76,471,-703,
 8:11,26.96,,,,,,,,,,268,309,855,
 8:11,26.97,,,,,,,,,,214,277,232,
 8:11,26.99,,,,,,,,,,159,526,342,
 8:11,27.00,,,,,,,,,,252,348,871,
 8:11,27.01,,,,,,,,,,60,582,-654,
 8:11,27.03,,,,,,,,,,234,273,436,
 8:11,27.04,,,,,,,,,,130,387,-448,
 8:11,27.05,,,,,,,,,,244,394,832,
 8:11,27.07,,,,,,,,,,252,273,607,
 8:11,27.08,,,,,,,,,,108,573,-33,
 8:11,27.10,,,,,,,,,,150,357,-304,
 8:11,27.11,,,,,,,,,,60,528,-762,
 8:11,27.12,,,,,,,,,,264,276,711,
 8:11,27.14,,,,,,,,,,174,319,-118,
 8:11,27.15,,,,,,,,,,196,468,639,
 8:11,27.17,,,,,,,,,,66,493,-742,
 8:11,27.18,,,,,,,,,,72,594,-430,
 8:11,27.19,,,,,,,,,,202,301,103,
 8:11,27.21,,,,,,,,,,88,454,-676,
 8:11,27.22,,,,,,,,,,265,328,870,
 8:11,27.23,,,,,,,,,,60,585,-577,
 8:11,27.25,,,,,,,,,,151,534,255,
 8:11,27.26,,,,,,,,,,111,405,-546,
 8:11,27.28,,,,,,,,,,60,568,-697,
 8:11,27.29,,,,,,,,,,241,270,504,
 8:11,27.30,,,,,,,,,,120,568,46,
 8:11,27.32,,,,,,,,,,244,403,792,
 8:11,27.33,,,,,,,,,,57,541,-754,
 8:11,27.34,,,,,,,,,,97,586,-166,
 8:11,27.36,,,,,,,,,,159,334,-190,
 8:11,27.37,,,,,,,,,,214,442,681,
 8:11,27.39,,,,,,,,,,262,285,784,
 8:11,27.40,,,,,,,,,,81,589,-358,
 8:11,27.41,,,,,,,,,,193,303,526,
 8:11,27.43,,,,,,,,,,81,465,-702,
 8:11,27.44,,,,,,,,,,270,316,853,
 8:11,27.46,,,,,,,,,,217,280,241,
 8:11,27.47,,,,,,,,,,159,535,336,
 8:11,27.48,,,,,,,,,,100,423,-594,
 8:11,27.50,,,,,,,,,,61,580,-655,
 8:11,27.51,,,,,,,,,,240,271,436,
 8:11,27.52,,,,,,,,,,126,382,-453,
 8:11,27.54,,,,,,,,,,241,388,831,
 8:11,27.55,,,,,,,,,,64,556,-729,
 8:11,27.57,,,,,,,,,,106,582,-90,
 8:11,27.58,,,,,,,,,,154,340,-259,
 8:11,27.59,,,,,,,,,,57,519,-768,
 8:11,27.60,,,,,,,,,,261,286,750,
 8:11,27.62,,,,,,,,,,88,585,-301,
 8:11,27.63,,,,,,,,,,195,471,586,
 8:11,27.65,,,,,,,,,,72,489,-732,
 8:11,27.66,,,,,,,,,,72,598,-469,
 8:11,27.67,,,,,,,,,,196,285,156,
 8:11,27.69,,,,,,,,,,172,508,411,
 8:11,27.70,,,,,,,,,,255,340,874,
 8:11,27.71,,,,,,,,,,61,586,-582,
 8:11,27.73,,,,,,,,,,142,531,252,
 8:11,27.74,,,,,,,,,,111,409,-546,
 8:11,27.76,,,,,,,,,,246,364,861,
 8:11,27.77,,,,,,,,,,244,271,516,
 8:11,27.78,,,,,,,,,,120,570,36,
 8:11,27.80,,,,,,,,,,229,409,799,
 8:11,27.81,,,,,,,,,,52,541,-750,
 8:11,27.83,,,,,,,,,,250,273,673,
 8:11,27.84,,,,,,,,,,171,325,-181,
 8:11,27.85,,,,,,,,,,210,451,682,
 8:11,27.87,,,,,,,,,,265,292,790,
 8:11,27.88,,,,,,,,,,75,589,-366,
 8:11,27.89,,,,,,,,,,189,298,33,
 8:11,27.91,,,,,,,,,,87,468,-702,
 8:11,27.92,,,,,,,,,,262,319,849,
 8:11,27.94,,,,,,,,,,69,585,-528,
 8:11,27.95,,,,,,,,,,160,525,328,
 8:11,27.96,,,,,,,,,,109,424,-597,
 8:11,27.98,,,,,,,,,,54,577,-658,
 8:11,27.99,,,,,,,,,,234,271,435,
 8:11,28.00,,,,,,,,,,142,556,123,
 8:11,28.02,,,,,,,,,,240,391,834,
 8:11,28.03,,,,,,,,,,55,547,-742,
 8:11,28.05,,,,,,,,,,103,576,-81,
 8:11,28.06,,,,,,,,,,159,352,-265,
 8:11,28.07,,,,,,,,,,222,429,741,
 8:11,28.08,,,,,,,,,,261,283,745,
 8:11,28.10,,,,,,,,,,87,589,-283,
 8:11,28.11,,,,,,,,,,196,471,597,
 8:11,28.13,,,,,,,,,,72,483,-732,
 8:11,28.14,,,,,,,,,,274,306,837,
 8:11,28.16,,,,,,,,,,207,283,156,
 8:11,28.17,,,,,,,,,,172,514,415,
 8:11,28.18,,,,,,,,,,262,337,874,
 8:11,28.20,,,,,,,,,,63,582,-609,
 8:11,28.21,,,,,,,,,,235,273,355,
 8:11,28.23,,,,,,,,,,123,394,-517,
 8:11,28.24,,,,,,,,,,247,372,849,
 8:11,28.25,,,,,,,,,,240,273,540,
 8:11,28.26,,,,,,,,,,120,570,-6,
 8:11,28.28,,,,,,,,,,145,360,-342,
 8:11,28.29,,,,,,,,,,63,538,-763,
 8:11,28.31,,,,,,,,,,265,274,702,
 8:11,28.32,,,,,,,,,,174,325,-135,
 8:11,28.33,,,,,,,,,,202,463,642,
 8:11,28.35,,,,,,,,,,69,495,-763,
 8:11,28.36,,,,,,,,,,79,598,-379,
 8:11,28.37,,,,,,,,,,189,294,36,
 8:11,28.39,,,,,,,,,,184,462,-699,
 8:11,28.40,,,,,,,,,,258,318,861,
 8:11,28.42,,,,,,,,,,58,597,-538,
 8:11,28.43,,,,,,,,,,157,534,322,
 8:11,28.44,,,,,,,,,,102,418,-597,
 8:11,28.46,,,,,,,,,,255,349,873,
 8:11,28.47,,,,,,,,,,238,268,444,
 8:11,28.49,,,,,,,,,,126,559,111,
 8:11,28.50,,,,,,,,,,232,393,817,
 8:11,28.51,,,,,,,,,,64,558,-741,
 8:11,28.53,,,,,,,,,,256,267,609,
 8:11,28.54,,,,,,,,,,205,282,-10,
 8:11,28.55,,,,,,,,,,181,483,583,
 8:11,28.57,,,,,,,,,,258,318,768,
 8:11,28.58,,,,,,,,,,69,592,-429,
 8:11,28.60,,,,,,,,,,214,283,130,
 8:11,28.61,,,,,,,,,,115,414,-613,
 8:11,28.62,,,,,,,,,,253,351,811,
 8:11,28.64,,,,,,,,,,240,270,321,
 8:11,28.65,,,,,,,,,,129,567,207,
 8:11,28.66,,,,,,,,,,133,372,-481,
 8:11,28.68,,,,,,,,,,69,550,-652,
 8:11,28.69,,,,,,,,,,256,271,508,
 8:11,28.71,,,,,,,,,,163,345,-322,
 8:11,28.72,,,,,,,,,,213,429,730,
 8:11,28.73,,,,,,,,,,72,517,-700,
 8:11,28.75,,,,,,,,,,88,592,-192,
 8:11,28.76,,,,,,,,,,189,306,-136,
 8:11,28.77,,,,,,,,,,94,474,-697,
 8:11,28.79,,,,,,,,,,255,306,751,
 8:11,28.80,,,,,,,,,,78,589,-367,
 8:11,28.82,,,,,,,,,,169,519,463,
 8:11,28.83,,,,,,,,,,105,441,-640,
 8:11,28.84,,,,,,,,,,66,585,-516,
 8:11,28.86,,,,,,,,,,220,265,261,
 8:11,28.87,,,,,,,,,,138,550,277,
 8:11,28.89,,,,,,,,,,235,379,807,
 8:11,28.90,,,,,,,,,,64,568,-622,
 8:11,28.91,,,,,,,,,,115,577,85,
 8:11,28.92,,,,,,,,,,160,346,-396,
 8:11,28.94,,,,,,,,,,220,415,768,
 8:11,28.95,,,,,,,,,,247,277,589,
 8:11,28.97,,,,,,,,,,100,598,-112,
 8:11,28.98,,,,,,,,,,169,331,-258,
 8:11,29.00,,,,,,,,,,82,505,-706,
 8:11,29.01,,,,,,,,,,252,285,684,
 8:11,29.02,,,,,,,,,,205,298,-64,
 8:11,29.03,,,,,,,,,,172,490,567,
 8:11,29.05,,,,,,,,,,97,468,-676,
 8:11,29.06,,,,,,,,,,76,591,-426,
 8:11,29.08,,,,,,,,,,214,285,139,
 8:11,29.09,,,,,,,,,,109,417,-607,
 8:11,29.10,,,,,,,,,,249,354,820,
 8:11,29.12,,,,,,,,,,76,570,-555,
 8:11,29.13,,,,,,,,,,133,562,214,
 8:11,29.15,,,,,,,,,,138,378,-483,
 8:11,29.16,,,,,,,,,,67,552,-658,
 8:11,29.17,,,,,,,,,,247,268,502,
 8:11,29.19,,,,,,,,,,105,577,21,
 8:11,29.20,,,,,,,,,,208,427,736,
 8:11,29.21,,,,,,,,,,75,519,-699,
 8:11,29.23,,,,,,,,,,97,589,-183,
 8:11,29.24,,,,,,,,,,189,315,-139,
 8:11,29.26,,,,,,,,,,184,486,619,
 8:11,29.27,,,,,,,,,,249,304,741,
 8:11,29.28,,,,,,,,,,75,594,-358,
 8:11,29.30,,,,,,,,,,162,514,474,
 8:11,29.31,,,,,,,,,,105,439,-631,
 8:11,29.32,,,,,,,,,,243,337,807,
 8:11,29.34,,,,,,,,,,231,268,252,
 8:11,29.35,,,,,,,,,,141,544,295,
 8:11,29.37,,,,,,,,,,231,382,817,
 8:11,29.38,,,,,,,,,,69,564,-616,
 8:11,29.39,,,,,,,,,,244,267,430,
 8:11,29.41,,,,,,,,,,153,348,-402,
 8:11,29.42,,,,,,,,,,216,414,765,
 8:11,29.43,,,,,,,,,,70,538,-688,
 8:11,29.45,,,,,,,,,,99,586,-94,
 8:11,29.46,,,,,,,,,,180,327,-231,
 8:11,29.48,,,,,,,,,,81,496,-703,
 8:11,29.49,,,,,,,,,,250,295,702,
 8:11,29.50,,,,,,,,,,78,601,-276,
 8:11,29.52,,,,,,,,,,171,505,549,
 8:11,29.53,,,,,,,,,,90,454,-676,
 8:11,29.55,,,,,,,,,,75,591,-442,
 8:11,29.56,,,,,,,,,,226,277,166,
 8:11,29.57,,,,,,,,,,150,532,379,
 8:11,29.58,,,,,,,,,,247,363,817,
 8:11,29.60,,,,,,,,,,69,582,-576,
 8:11,29.61,,,,,,,,,,135,559,228,
 8:11,29.63,,,,,,,,,,135,376,-493,
 8:11,29.64,,,,,,,,,,232,393,799,
 8:11,29.66,,,,,,,,,,243,273,496,
 8:11,29.67,,,,,,,,,,109,574,31,
 8:11,29.68,,,,,,,,,,213,432,736,
 8:11,29.69,,,,,,,,,,78,523,-693,
 8:11,29.71,,,,,,,,,,253,274,636,
 8:11,29.72,,,,,,,,,,187,307,-162,
 8:11,29.74,,,,,,,,,,196,471,628,
 8:11,29.75,,,,,,,,,,253,303,744,
 8:11,29.76,,,,,,,,,,79,592,-346,
 8:11,29.78,,,,,,,,,,211,285,40,
 8:11,29.79,,,,,,,,,,100,442,-643,
 8:11,29.80,,,,,,,,,,244,336,804,
 8:11,29.82,,,,,,,,,,231,270,244,
 8:11,29.83,,,,,,,,,,141,549,301,
 8:11,29.85,,,,,,,,,,126,400,-544,
 8:11,29.86,,,,,,,,,,76,568,-606,
 8:11,29.87,,,,,,,,,,241,271,426,
 8:11,29.89,,,,,,,,,,151,349,-408,
 8:11,29.90,,,,,,,,,,223,423,771,
 8:11,29.92,,,,,,,,,,63,537,-687,
 8:11,29.93,,,,,,,,,,102,595,-99,
 8:11,29.94,,,,,,,,,,169,321,-234,
 8:11,29.96,,,,,,,,,,205,456,685,
 8:11,29.97,,,,,,,,,,255,297,715,
 8:11,29.98,,,,,,,,,,81,591,-282,
 8:11,30.00,,,,,,,,,,177,502,541,
 8:11,30.01,,,,,,,,,,100,456,-669,
 8:11,30.03,,,,,,,,,,249,328,793,
 8:11,30.04,,,,,,,,,,223,274,180,
 8:11,30.05,,,,,,,,,,153,532,363,
 8:11,30.07,,,,,,,,,,240,355,819,
 8:11,30.08,,,,,,,,,,67,568,-579,
 8:11,30.09,,,,,,,,,,237,268,370,
 8:11,30.11,,,,,,,,,,141,376,-451,
 8:11,30.12,,,,,,,,,,219,403,790,
 8:11,30.14,,,,,,,,,,244,280,540,
 8:11,30.15,,,,,,,,,,106,588,-31,
 8:11,30.16,,,,,,,,,,165,331,-285,
 8:11,30.18,,,,,,,,,,73,507,-708,
 8:11,30.19,,,,,,,,,,250,285,672,
 8:11,30.21,,,,,,,,,,186,300,-97,
 8:11,30.22,,,,,,,,,,186,481,594,
 8:11,30.23,,,,,,,,,,99,468,-691,
 8:11,30.25,,,,,,,,,,79,594,-363,
 8:11,30.26,,,,,,,,,,213,285,61,
 8:11,30.27,,,,,,,,,,111,441,-646,
 8:11,30.29,,,,,,,,,,247,336,801,
 8:11,30.30,,,,,,,,,,73,580,-516,
 8:11,30.32,,,,,,,,,,145,547,288,
 8:11,30.33,,,,,,,,,,127,390,-534,
 8:11,30.34,,,,,,,,,,61,561,-618,
 8:11,30.35,,,,,,,,,,247,267,438,
 8:11,30.37,,,,,,,,,,121,573,91,
 8:11,30.38,,,,,,,,,,228,421,774,
 8:11,30.40,,,,,,,,,,67,535,-688,
 8:11,30.41,,,,,,,,,,255,274,-105,
 8:11,30.42,,,,,,,,,,175,322,-214,
 8:11,30.44,,,,,,,,,,207,462,685,
 8:11,30.45,,,,,,,,,,255,300,711,
 8:11,30.46,,,,,,,,,,84,586,-288,
 8:11,30.48,,,,,,,,,,201,291,-24,
 8:11,30.49,,,,,,,,,,93,450,-676,
 8:11,30.51,,,,,,,,,,256,322,789,
 8:11,30.52,,,,,,,,,,213,270,172,
 8:11,30.53,,,,,,,,,,147,543,364,
 8:11,30.55,,,,,,,,,,124,411,-585,
 8:11,30.56,,,,,,,,,,60,567,-579,
 8:11,30.58,,,,,,,,,,237,268,361,
 8:11,30.59,,,,,,,,,,142,370,-456,
 8:11,30.60,,,,,,,,,,222,397,789,
 8:11,30.62,,,,,,,,,,75,543,-661,
 8:11,30.63,,,,,,,,,,106,580,-25,
 8:11,30.64,,,,,,,,,,169,333,-289,
 8:11,30.66,,,,,,,,,,78,505,-703,
 8:11,30.67,,,,,,,,,,255,282,664,
 8:11,30.69,,,,,,,,,,88,589,-220,
 8:11,30.70,,,,,,,,,,180,483,597,
 8:11,30.71,,,,,,,,,,91,471,-682,
 8:11,30.73,,,,,,,,,,73,585,-387,
 8:11,30.74,,,,,,,,,,213,279,93,
 8:11,30.75,,,,,,,,,,162,520,447,
 8:11,30.77,,,,,,,,,,246,343,813,
 8:11,30.78,,,,,,,,,,69,573,-531,
 8:11,30.80,,,,,,,,,,136,552,255,
 8:11,30.81,,,,,,,,,,132,387,-516,
 8:11,30.82,,,,,,,,,,231,384,796,
 8:11,30.84,,,,,,,,,,241,267,472,
 8:11,30.85,,,,,,,,,,111,576,52,
 8:11,30.87,,,,,,,,,,220,418,775,
 8:11,30.88,,,,,,,,,,72,532,-681,
 8:11,30.89,,,,,,,,,,246,271,591,
 8:11,30.91,,,,,,,,,,180,318,-216,
 8:11,30.92,,,,,,,,,,195,457,675,
 8:11,30.93,,,,,,,,,,82,498,706,
 8:11,30.95,,,,,,,,,,76,589,-289,
 8:11,30.96,,,,,,,,,,192,295,-16,
 8:11,30.98,,,,,,,,,,99,448,-676,
 8:11,30.99,,,,,,,,,,249,327,786,
 8:11,31.00,,,,,,,,,,67,588,-450,
 8:11,31.01,,,,,,,,,,148,537,352,
 8:11,31.03,,,,,,,,,,123,409,-586,
 8:11,31.04,,,,,,,,,,66,565,-588,
 8:11,31.06,,,,,,,,,,237,271,364,
 8:11,31.07,,,,,,,,,,130,571,162,
 8:11,31.08,,,,,,,,,,229,402,789,
 8:11,31.10,,,,,,,,,,66,547,-667,
 8:11,31.11,,,,,,,,,,96,579,-36,
 8:11,31.12,,,,,,,,,,165,331,-276,
 8:11,31.14,,,,,,,,,,196,441,709,
 8:11,31.15,,,,,,,,,,255,288,681,
 8:11,31.17,,,,,,,,,,78,592,-234,
 8:11,31.18,,,,,,,,,,184,495,576,
 8:11,31.19,,,,,,,,,,90,463,-684,
 8:11,31.21,,,,,,,,,,253,319,768,
 8:11,31.22,,,,,,,,,,211,283,117,
 8:11,31.24,,,,,,,,,,160,531,415,
 8:11,31.25,,,,,,,,,,243,357,811,
 8:11,31.26,,,,,,,,,,64,583,-559,
 8:11,31.28,,,,,,,,,,228,273,322,
 8:11,31.29,,,,,,,,,,132,373,-492,
 8:11,31.30,,,,,,,,,,225,390,801,
 8:11,31.32,,,,,,,,,,241,271,505,
 8:11,31.33,,,,,,,,,,106,586,22,
 8:11,31.35,,,,,,,,,,163,345,-331,
 8:11,31.36,,,,,,,,,,78,513,-714,
 8:11,31.37,,,,,,,,,,250,282,643,
 8:11,31.39,,,,,,,,,,181,310,-142,
 8:11,31.40,,,,,,,,,,183,474,631,
 8:11,31.41,,,,,,,,,,87,478,-697,
 8:11,31.43,,,,,,,,,,85,591,-351,
 8:11,31.44,,,,,,,,,,205,289,51,
 8:11,31.46,,,,,,,,,,100,435,-640,
 8:11,31.47,,,,,,,,,,249,340,801,
 8:11,31.48,,,,,,,,,,69,583,-505,
 8:11,31.50,,,,,,,,,,147,537,337,
 8:11,31.51,,,,,,,,,,123,403,-565,
 8:11,31.53,,,,,,,,,,238,370,822,
 8:11,31.54,,,,,,,,,,235,267,391,
 8:11,31.55,,,,,,,,,,117,568,141,
 8:11,31.57,,,,,,,,,,222,414,789,
 8:11,31.58,,,,,,,,,,70,534,-678,
 8:11,31.59,,,,,,,,,,252,276,561,
 8:11,31.61,,,,,,,,,,168,331,-258,
 8:11,31.62,,,,,,,,,,205,457,700,
 8:11,31.64,,,,,,,,,,259,294,690,
 8:11,31.65,,,,,,,,,,91,595,-246,
 8:11,31.66,,,,,,,,,,195,300,-69,
 8:11,31.67,,,,,,,,,,91,468,-678,
 8:11,31.69,,,,,,,,,,255,319,783,
 8:11,31.70,,,,,,,,,,207,283,132,
 8:11,31.72,,,,,,,,,,156,526,408,
 8:11,31.73,,,,,,,,,,117,421,-609,
 8:11,31.75,,,,,,,,,,69,582,-553,
 8:11,31.76,,,,,,,,,,234,270,330,
 8:11,31.77,,,,,,,,,,139,376,-481,
 8:11,31.78,,,,,,,,,,232,391,807,
 8:11,31.80,,,,,,,,,,66,547,-660,
 8:11,31.82,,,,,,,,,,112,586,15,
