sep=,

June 15. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:13,04.46,,,,,,,,,,226,331,385,
 8:13,04.48,,,,,,,,,,211,193,279,
 8:13,04.49,,,,,,,,,,202,528,-24,
 8:13,04.50,,,,,,,,,,229,381,343,
 8:13,04.52,,,,,,,,,,184,442,-343,
 8:13,04.53,,,,,,,,,,223,216,349,
 8:13,04.55,,,,,,,,,,201,217,-15,
 8:13,04.56,,,,,,,,,,225,432,271,
 8:13,04.57,,,,,,,,,,175,399,-325,
 8:13,04.58,,,,,,,,,,190,540,-211,
 8:13,04.60,,,,,,,,,,202,202,85,
 8:13,04.61,,,,,,,,,,184,346,-271,
 8:13,04.63,,,,,,,,,,229,285,397,
 8:13,04.64,,,,,,,,,,183,525,-282,
 8:13,04.66,,,,,,,,,,205,516,76,
 8:13,04.67,,,,,,,,,,184,297,-202,
 8:13,04.68,,,,,,,,,,181,492,-331,
 8:13,04.70,,,,,,,,,,210,196,285,
 8:13,04.71,,,,,,,,,,210,540,-31,
 8:13,04.73,,,,,,,,,,231,385,336,
 8:13,04.74,,,,,,,,,,178,441,-346,
 8:13,04.75,,,,,,,,,,201,547,-132,
 8:13,04.76,,,,,,,,,,195,226,-7,
 8:13,04.78,,,,,,,,,,217,432,286,
 8:13,04.79,,,,,,,,,,223,241,382,
 8:13,04.81,,,,,,,,,,195,546,-204,
 8:13,04.82,,,,,,,,,,216,471,196,
 8:13,04.83,,,,,,,,,,189,352,-291,
 8:13,04.85,,,,,,,,,,228,282,403,
 8:13,04.86,,,,,,,,,,205,195,177,
 8:13,04.87,,,,,,,,,,211,504,90,
 8:13,04.89,,,,,,,,,,223,325,388,
 8:13,04.90,,,,,,,,,,180,489,-336,
 8:13,04.92,,,,,,,,,,210,201,265,
 8:13,04.93,,,,,,,,,,192,256,-132,
 8:13,04.94,,,,,,,,,,219,388,339,
 8:13,04.96,,,,,,,,,,223,207,333,
 8:13,04.97,,,,,,,,,,208,540,-124,
 8:13,04.99,,,,,,,,,,189,231,-34,
 8:13,05.00,,,,,,,,,,183,396,-324,
 8:13,05.01,,,,,,,,,,223,238,384,
 8:13,05.03,,,,,,,,,,201,199,79,
 8:13,05.04,,,,,,,,,,208,475,184,
