sep=,

June 15. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:11,34.97,,,,,,,,,,189,523,-274,
 8:11,34.98,,,,,,,,,,213,511,99,
 8:11,35.00,,,,,,,,,,187,309,-225,
 8:11,35.01,,,,,,,,,,184,502,-318,
 8:11,35.03,,,,,,,,,,216,193,261,
 8:11,35.04,,,,,,,,,,208,534,-4,
 8:11,35.05,,,,,,,,,,225,373,355,
 8:11,35.07,,,,,,,,,,184,463,-334,
 8:11,35.08,,,,,,,,,,199,550,-114,
 8:11,35.10,,,,,,,,,,196,231,-39,
 8:11,35.11,,,,,,,,,,222,426,283,
 8:11,35.12,,,,,,,,,,222,243,384,
 8:11,35.14,,,,,,,,,,199,537,-201,
 8:11,35.15,,,,,,,,,,220,469,198,
 8:11,35.16,,,,,,,,,,180,354,-286,
 8:11,35.18,,,,,,,,,,228,280,403,
 8:11,35.19,,,,,,,,,,207,195,175,
 8:11,35.21,,,,,,,,,,222,511,90,
 8:11,35.22,,,,,,,,,,228,324,390,
 8:11,35.23,,,,,,,,,,184,501,-313,
 8:11,35.25,,,,,,,,,,216,199,247,
 8:11,35.26,,,,,,,,,,189,268,-159,
 8:11,35.27,,,,,,,,,,220,366,360,
 8:11,35.29,,,,,,,,,,219,201,327,
 8:11,35.30,,,,,,,,,,202,544,-94,
 8:11,35.32,,,,,,,,,,193,238,-51,
 8:11,35.33,,,,,,,,,,184,414,-330,
 8:11,35.34,,,,,,,,,,223,234,372,
 8:11,35.36,,,,,,,,,,204,208,52,
 8:11,35.37,,,,,,,,,,214,457,213,
 8:11,35.39,,,,,,,,,,189,364,-294,
 8:11,35.40,,,,,,,,,,187,532,-262,
 8:11,35.41,,,,,,,,,,201,199,160,
 8:11,35.42,,,,,,,,,,190,310,-228,
 8:11,35.44,,,,,,,,,,228,321,397,
 8:11,35.45,,,,,,,,,,187,504,-315,
 8:11,35.47,,,,,,,,,,210,529,7,
 8:11,35.48,,,,,,,,,,193,270,-148,
 8:11,35.50,,,,,,,,,,184,472,-342,
 8:11,35.51,,,,,,,,,,213,207,330,
 8:11,35.52,,,,,,,,,,195,544,-93,
 8:11,35.53,,,,,,,,,,220,420,297,
 8:11,35.55,,,,,,,,,,174,412,-334,
 8:11,35.56,,,,,,,,,,196,549,-193,
 8:11,35.58,,,,,,,,,,193,204,61,
 8:11,35.59,,,,,,,,,,220,468,211,
 8:11,35.60,,,,,,,,,,223,279,400,
 8:11,35.62,,,,,,,,,,193,531,-274,
 8:11,35.63,,,,,,,,,,219,502,106,
 8:11,35.65,,,,,,,,,,180,316,-228,
 8:11,35.66,,,,,,,,,,222,316,393,
 8:11,35.67,,,,,,,,,,208,192,259,
 8:11,35.69,,,,,,,,,,202,535,-4,
 8:11,35.70,,,,,,,,,,223,370,354,
 8:11,35.71,,,,,,,,,,184,454,-346,
 8:11,35.73,,,,,,,,,,214,204,337,
 8:11,35.74,,,,,,,,,,201,234,-37,
 8:11,35.76,,,,,,,,,,222,432,288,
 8:11,35.77,,,,,,,,,,223,240,382,
 8:11,35.78,,,,,,,,,,196,541,-193,
 8:11,35.80,,,,,,,,,,199,207,69,
 8:11,35.81,,,,,,,,,,181,363,-282,
 8:11,35.82,,,,,,,,,,225,277,402,
 8:11,35.84,,,,,,,,,,216,189,172,
 8:11,35.85,,,,,,,,,,217,513,99,
 8:11,35.87,,,,,,,,,,187,325,-241,
 8:11,35.88,,,,,,,,,,186,502,-318,
 8:11,35.89,,,,,,,,,,213,190,243,
 8:11,35.91,,,,,,,,,,190,265,-151,
 8:11,35.92,,,,,,,,,,220,357,364,
 8:11,35.94,,,,,,,,,,180,469,-339,
 8:11,35.95,,,,,,,,,,195,546,-90,
 8:11,35.96,,,,,,,,,,189,237,-51,
 8:11,35.98,,,,,,,,,,178,418,-325,
 8:11,35.99,,,,,,,,,,219,229,381,
 8:11,36.00,,,,,,,,,,192,547,-190,
 8:11,36.02,,,,,,,,,,211,466,213,
 8:11,36.03,,,,,,,,,,183,364,-298,
 8:11,36.05,,,,,,,,,,184,523,-259,
 8:11,36.06,,,,,,,,,,202,192,166,
 8:11,36.07,,,,,,,,,,211,502,114,
 8:11,36.09,,,,,,,,,,226,318,391,
 8:11,36.10,,,,,,,,,,189,501,-315,
 8:11,36.12,,,,,,,,,,207,529,10,
 8:11,36.13,,,,,,,,,,196,268,-144,
 8:11,36.14,,,,,,,,,,228,369,355,
 8:11,36.16,,,,,,,,,,219,204,337,
 8:11,36.17,,,,,,,,,,207,547,-97,
 8:11,36.18,,,,,,,,,,220,414,294,
 8:11,36.20,,,,,,,,,,190,415,-339,
 8:11,36.21,,,,,,,,,,216,235,379,
 8:11,36.23,,,,,,,,,,208,204,52,
 8:11,36.24,,,,,,,,,,219,468,208,
 8:11,36.25,,,,,,,,,,231,273,400,
 8:11,36.26,,,,,,,,,,192,526,-273,
