-------------------------------
 Log opened 19/06/2018 @ 11:06 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.270	0.525	0.026
-0.281	0.839	0.200
-0.272	0.542	-0.241
-0.293	0.960	-0.061
-0.262	0.551	0.069
-0.291	0.836	-0.340
-0.290	0.757	0.220
-0.293	0.937	0.035
-0.262	0.516	-0.038
-0.287	0.890	-0.278
-0.275	0.687	0.215
-0.273	0.664	-0.357
-0.293	0.909	0.130
-0.269	0.508	-0.127
-0.291	0.932	-0.183
-0.270	0.613	-0.363
-0.281	0.851	0.188
-0.264	0.539	-0.230
-0.288	0.957	-0.081
-0.275	0.558	0.089
-0.284	0.810	-0.346
-0.281	0.777	0.235
-0.272	0.586	-0.313
-0.299	0.948	0.027
-0.287	0.880	-0.285
-0.282	0.687	0.209
-0.279	0.661	-0.360
-0.304	0.919	0.124
-0.267	0.514	-0.122
-0.298	0.937	-0.195
-0.278	0.615	0.174
-0.282	0.726	-0.368
-0.272	0.533	-0.221
-0.302	0.952	-0.096
-0.272	0.563	0.090
-0.282	0.813	-0.348
-0.285	0.775	0.229
-0.278	0.575	-0.302
-0.293	0.957	0.014
-0.270	0.520	0.002
-0.291	0.697	0.224
-0.270	0.644	-0.346
-0.287	0.912	0.102
-0.266	0.519	-0.107
-0.287	0.934	-0.204
-0.273	0.623	0.177
-0.281	0.720	-0.372
-0.282	0.862	0.174
-0.270	0.529	-0.101
-0.261	0.563	0.104
-0.281	0.803	-0.356
