-------------------------------
 Log opened 19/06/2018 @ 11:08 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.273	0.673	-0.362
-0.256	0.548	0.009
-0.281	0.856	-0.293
-0.266	0.758	-0.331
-0.269	0.948	0.056
-0.255	0.520	-0.093
-0.272	0.916	-0.226
-0.255	0.671	0.150
-0.272	0.684	-0.354
-0.270	0.911	0.127
-0.252	0.526	-0.185
-0.267	0.951	-0.140
-0.272	0.766	-0.354
-0.264	0.850	0.165
-0.262	0.546	-0.259
-0.272	0.972	-0.040
-0.250	0.551	0.009
-0.264	0.845	-0.313
-0.270	0.768	0.189
-0.264	0.613	-0.320
-0.256	0.522	-0.075
-0.282	0.908	-0.244
-0.270	0.690	0.157
-0.266	0.685	-0.354
-0.276	0.917	0.119
-0.261	0.516	-0.159
-0.279	0.954	-0.157
-0.259	0.618	0.102
-0.264	0.858	0.165
-0.267	0.537	-0.252
-0.264	0.970	-0.053
-0.264	0.552	0.034
-0.273	0.830	-0.314
-0.262	0.790	0.182
-0.264	0.597	-0.305
-0.266	0.958	0.026
-0.259	0.529	-0.255
-0.266	0.705	0.166
-0.266	0.667	-0.339
-0.264	0.922	0.102
-0.261	0.516	-0.148
-0.272	0.951	-0.165
-0.255	0.632	0.114
-0.267	0.731	-0.348
-0.272	0.867	0.156
-0.269	0.966	-0.078
-0.269	0.568	0.047
-0.267	0.822	-0.317
-0.267	0.797	0.174
-0.262	0.577	-0.302
-0.273	0.957	0.012
