sep=,,,,
,,,,
June 8. 2018,,,,
Sensor Datalog,,,,
Time,Time,Mag Field(XYZ),,
 8:10,41.12,-202,204,348
 8:10,41.13,-480,-127,348
 8:10,41.14,-106,559,292
 8:10,41.16,-577,-73,304
 8:10,41.17,-387,309,268
 8:10,41.18,-426,-72,351
 8:10,41.2,-583,-118,316
 8:10,41.21,-123,384,330
 8:10,41.23,-460,210,267
 8:10,41.24,-195,535,267
 8:10,41.25,-570,-153,325
 8:10,41.26,-508,117,276
 8:10,41.28,-285,73,349
 8:10,41.29,-244,483,255
 8:10,41.31,-97,513,306
 8:10,41.32,-547,25,295
 8:10,41.33,-298,426,268
 8:10,41.35,-496,-148,351
 8:10,41.36,-96,540,289
 8:10,41.38,-168,259,343
 8:10,41.39,-369,342,262
 8:10,41.41,-453,555,276
 8:10,41.42,-583,-106,310
 8:10,41.43,-135,345,325
 8:10,41.44,-393,-43,352
 8:10,41.46,-163,550,276
 8:10,41.47,-582,-139,321
 8:10,41.49,-480,160,277
 8:10,41.5,-321,28,357
 8:10,41.51,-564,-163,342
 8:10,41.53,-96,483,312
 8:10,41.54,-540,72,283
 8:10,41.55,-270,456,265
 8:10,41.57,-526,-159,346
 8:10,41.58,-562,-13,295
 8:10,41.6,-199,229,348
 8:10,41.61,-333,378,259
 8:10,41.62,-114,559,283
 8:10,41.64,-580,-91,303
 8:10,41.65,-402,301,259
 8:10,41.66,-408,-66,358
 8:10,41.68,-145,561,280
 8:10,41.69,-112,378,327
 8:10,41.71,-447,223,267
 8:10,41.72,-163,534,270
 8:10,41.73,-573,-151,331
 8:10,41.75,-100,448,313
 8:10,41.76,-301,60,354
 8:10,41.78,-235,493,262
 8:10,41.79,-91,501,306
 8:10,41.8,-544,37,283
 8:10,41.82,-231,154,345
 8:10,41.83,-504,-150,343
 8:10,41.84,-96,540,294
 8:10,41.86,-190,249,336
 8:10,41.87,-357,355,268
 8:10,41.89,-460,-118,346
 8:10,41.9,-586,-87,313
 8:10,41.91,-132,336,327
 8:10,41.92,-423,273,264
 8:10,41.94,-157,547,267
 8:10,41.95,-579,-138,319
 8:10,41.97,-483,177,271
 8:10,41.98,-331,25,360
 8:10,42,-202,517,271
 8:10,42.01,-88,471,312
 8:10,42.02,-528,85,283
 8:10,42.04,-261,469,262
 8:10,42.05,-534,-166,343
 8:10,42.07,-87,532,295
 8:10,42.08,-214,195,348
 8:10,42.09,-330,396,262
 8:10,42.1,-108,543,295
 8:10,42.12,-577,-69,304
 8:10,42.13,-160,289,345
 8:10,42.15,-432,-81,355
 8:10,42.16,-136,552,283
 8:10,42.17,-117,372,319
 8:10,42.19,-447,216,268
 8:10,42.2,-358,-9,358
 8:10,42.21,-574,-156,321
 8:10,42.23,-106,451,315
 8:10,42.24,-304,66,354
 8:10,42.26,-225,496,262
 8:10,42.27,-546,-171,333
 8:10,42.28,-550,39,286
 8:10,42.3,-234,139,349
 8:10,42.31,-513,-148,340
 8:10,42.33,-100,531,301
 8:10,42.34,-562,-12,300
 8:10,42.35,-339,370,261
 8:10,42.37,-472,-127,348
 8:10,42.38,-108,558,288
 8:10,42.39,-151,316,337
 8:10,42.41,-406,289,271
 8:10,42.42,-138,559,268
 8:10,42.44,-588,-136,316
 8:10,42.45,-109,397,322
 8:10,42.46,-346,-3,354
 8:10,42.48,-192,526,268
 8:10,42.49,-93,463,312
 8:10,42.5,-519,102,280
 8:10,42.52,-285,91,351
 8:10,42.53,-538,-157,337
 8:10,42.55,-87,516,304
 8:10,42.56,-222,178,349
 8:10,42.57,-300,415,261
 8:10,42.58,-498,-150,349
 8:10,42.6,-577,-48,298
 8:10,42.61,-166,262,336
 8:10,42.63,-441,-93,351
 8:10,42.64,-126,553,277
 8:10,42.66,-585,-105,309
 8:10,42.67,-439,243,271
 8:10,42.68,-376,-31,354
 8:10,42.7,-579,-145,322
 8:10,42.71,-105,432,328
 8:10,42.73,-492,159,273
 8:10,42.74,-214,517,274
 8:10,42.75,-559,-159,334
 8:10,42.76,-535,60,282
 8:10,42.78,-253,129,346
 8:10,42.79,-276,447,256
 8:10,42.81,-97,534,298
 8:10,42.82,-561,-10,294
 8:10,42.83,-199,226,343
 8:10,42.85,-466,-121,354
 8:10,42.86,-114,564,288
 8:10,42.87,-150,312,328
 8:10,42.89,-402,283,265
 8:10,42.9,-418,-70,355
 8:10,42.92,-585,-129,315
 8:10,42.93,-114,385,325
 8:10,42.94,-351,6,346
 8:10,42.96,-181,537,273
 8:10,42.97,-574,-156,336
 8:10,42.99,-505,129,286
 8:10,43,-294,76,354
 8:10,43.01,-537,-160,339
 8:10,43.03,-88,508,310
 8:10,43.04,-550,36,279
 8:10,43.05,-297,435,262
 8:10,43.07,-499,-145,348
 8:10,43.08,-573,-42,300
 8:10,43.1,-178,255,343
 8:10,43.11,-366,343,256
 8:10,43.12,-120,565,282
 8:10,43.14,-588,-93,310
 8:10,43.15,-423,253,271
 8:10,43.16,-391,-42,355
 8:10,43.18,-163,541,271
 8:10,43.19,-108,423,321
 8:10,43.21,-487,159,276
 8:10,43.22,-213,508,262
 8:10,43.23,-558,-157,336
 8:10,43.25,-85,484,312
 8:10,43.26,-259,115,351
 8:10,43.27,-268,459,270
 8:10,43.29,-526,-150,294
 8:10,43.3,-568,-4,288
 8:10,43.32,-198,219,343
 8:10,43.33,-478,-120,348
 8:10,43.34,-106,555,289
 8:10,43.36,-589,-73,312
 8:10,43.37,-403,297,267
 8:10,43.39,-409,-70,345
 8:10,43.4,-577,-126,321
 8:10,43.41,-102,388,330
 8:10,43.42,-454,208,270
 8:10,43.44,-184,529,267
 8:10,43.45,-576,-148,324
 8:10,43.47,-507,111,276
 8:10,43.48,-289,73,352
 8:10,43.5,-241,484,256
 8:10,43.51,-81,514,297
 8:10,43.52,-558,25,289
 8:10,43.53,-297,420,253
 8:10,43.55,-501,-145,342
 8:10,43.56,-103,555,298
 8:10,43.58,-174,268,336
 8:10,43.59,-354,357,261
 8:10,43.6,-112,556,283
 8:10,43.62,-592,-97,310
 8:10,43.63,-145,333,330
 8:10,43.65,-402,-51,360
 8:10,43.66,-157,552,274
 8:10,43.67,-105,405,322
 8:10,43.69,-480,174,277
 8:10,43.7,-343,15,351
 8:10,43.71,-556,-159,328
 8:10,43.73,-88,477,309
 8:10,43.74,-280,96,348
 8:10,43.76,-261,469,265
 8:10,43.77,-534,-154,339
 8:10,43.78,-552,4,289
 8:10,43.8,-213,196,343
 8:10,43.81,-321,399,342
 8:10,43.82,-103,555,286
 8:10,43.84,-586,-67,307
 8:10,43.85,-390,316,267
 8:10,43.87,-421,-84,348
 8:10,43.88,-135,556,280
 8:10,43.89,-123,367,324
 8:10,43.91,-450,220,261
 8:10,43.92,-177,534,274
 8:10,43.94,-574,-156,327
 8:10,43.95,-99,450,318
 8:10,43.96,-306,66,357
 8:10,43.98,-232,493,262
 8:10,43.99,-78,505,301
 8:10,44,-549,39,286
 8:10,44.02,-231,157,343
 8:10,44.03,-501,-154,345
 8:10,44.05,-88,544,295
 8:10,44.06,-181,243,339
 8:10,44.07,-364,358,267
 8:10,44.08,-451,-112,351
 8:10,44.1,-582,-96,312
 8:10,44.11,-130,343,331
 8:10,44.13,-388,-46,352
 8:10,44.14,-148,555,277
 8:10,44.16,-580,-139,318
 8:10,44.17,-492,178,270
 8:10,44.18,-322,24,349
 8:10,44.2,-558,-159,327
 8:10,44.21,-90,478,307
 8:10,44.23,-519,99,276
 8:10,44.24,-258,478,264
 8:10,44.25,-540,-163,346
 8:10,44.26,-561,7,294
 8:10,44.28,-223,187,340
 8:10,44.29,-321,400,262
 8:10,44.31,-103,547,291
 8:10,44.32,-585,-54,309
 8:10,44.33,-156,279,336
 8:10,44.35,-436,-94,357
