sep=,,,,
,,,,
June 8. 2018,,,,
Sensor Datalog,,,,
Time,Time,Mag Field(XYZ),,
 8:12,42.57,-295,288,336
 8:12,42.58,-187,-51,354
 8:12,42.59,-475,355,300
 8:12,42.6,-280,-226,355
 8:12,42.62,-442,-19,313
 8:12,42.63,-204,22,361
 8:12,42.65,-492,310,304
 8:12,42.66,-366,379,319
 8:12,42.67,-408,-81,328
 8:12,42.69,-504,249,306
 8:12,42.7,-214,-192,367
 8:12,42.71,-402,406,313
 8:12,42.73,-238,180,351
 8:12,42.74,-499,177,300
 8:12,42.76,-438,394,303
 8:12,42.77,-340,-192,343
 8:12,42.78,-267,247,342
 8:12,42.8,-193,-90,364
 8:12,42.81,-465,381,301
 8:12,42.82,-310,306,340
 8:12,42.84,-462,31,312
 8:12,42.85,-207,-25,358
 8:12,42.87,-270,-216,369
 8:12,42.88,-340,358,331
 8:12,42.89,-217,49,361
 8:12,42.91,-496,292,306
 8:12,42.92,-237,-213,363
 8:12,42.94,-406,-105,330
 8:12,42.95,-226,123,358
 8:12,42.96,-214,-180,361
 8:12,42.98,-418,400,316
 8:12,42.99,-366,-162,333
 8:12,43,-486,151,307
 8:12,43.02,-207,-138,367
 8:12,43.03,-438,402,304
 8:12,43.05,-277,253,348
 8:12,43.06,-486,96,306
 8:12,43.07,-475,378,307
 8:12,43.08,-297,-214,354
 8:12,43.1,-304,310,334
 8:12,43.11,-202,-15,373
 8:12,43.13,-477,339,298
 8:12,43.14,-349,360,327
 8:12,43.16,-433,-46,321
 8:12,43.17,-207,54,358
 8:12,43.18,-232,-205,363
 8:12,43.19,-390,391,321
 8:12,43.21,-235,135,354
 8:12,43.22,-498,229,301
 8:12,43.24,-214,-183,363
 8:12,43.25,-367,-159,331
 8:12,43.26,-253,208,348
 8:12,43.28,-198,-129,366
 8:12,43.29,-451,397,309
 8:12,43.31,-321,-195,349
 8:12,43.32,-471,70,306
 8:12,43.33,-196,-58,364
 8:12,43.35,-477,370,354
 8:12,43.36,-328,328,331
 8:12,43.37,-457,9,318
 8:12,43.39,-486,327,294
 8:12,43.4,-249,-219,360
 8:12,43.42,-364,364,319
 8:12,43.43,-211,82,357
 8:12,43.44,-498,270,301
 8:12,43.46,-399,394,313
 8:12,43.47,-391,-127,330
 8:12,43.48,-226,154,349
 8:12,43.5,-208,-157,366
 8:12,43.51,-430,405,313
 8:12,43.53,-264,223,342
 8:12,43.54,-487,129,303
 8:12,43.55,-202,-109,367
 8:12,43.57,-304,-204,345
 8:12,43.58,-298,289,334
 8:12,43.59,-198,-52,363
 8:12,43.61,-483,355,304
 8:12,43.62,-274,-226,360
 8:12,43.64,-444,-21,318
 8:12,43.65,-204,24,360
 8:12,43.66,-258,-214,364
 8:12,43.68,-357,360,328
 8:12,43.69,-424,-70,325
 8:12,43.71,-501,271,303
 8:12,43.72,-231,-199,357
 8:12,43.73,-402,391,319
 8:12,43.75,-237,157,349
 8:12,43.76,-502,201,303
 8:12,43.77,-435,400,307
 8:12,43.79,-357,-175,336
 8:12,43.8,-256,219,348
 8:12,43.82,-193,-103,361
 8:12,43.83,-459,385,301
 8:12,43.84,-294,282,354
 8:12,43.85,-466,61,309
 8:12,43.87,-192,-57,363
 8:12,43.88,-285,-225,357
 8:12,43.9,-325,351,324
 8:12,43.91,-202,15,364
 8:12,43.92,-489,313,303
 8:12,43.94,-252,-219,351
 8:12,43.95,-414,-79,316
 8:12,43.96,-223,102,360
 8:12,43.98,-225,-198,364
 8:12,44,-402,394,309
 8:12,44.01,-385,-130,327
 8:12,44.02,-492,189,306
 8:12,44.03,-195,-153,369
 8:12,44.05,-340,-175,345
 8:12,44.06,-261,231,349
 8:12,44.08,-492,123,303
 8:12,44.09,-454,388,303
 8:12,44.1,-312,-202,357
 8:12,44.12,-306,301,337
 8:12,44.13,-190,-40,367
 8:12,44.14,-480,358,303
 8:12,44.16,-336,346,331
 8:12,44.17,-436,-25,313
 8:12,44.19,-204,36,364
 8:12,44.2,-237,-210,369
 8:12,44.21,-369,382,318
 8:12,44.23,-213,108,361
 8:12,44.24,-496,247,298
 8:12,44.25,-220,-189,370
 8:12,44.27,-372,-142,340
 8:12,44.28,-246,184,351
 8:12,44.3,-205,-154,357
 8:12,44.31,-435,394,309
 8:12,44.32,-337,-181,342
 8:12,44.34,-487,118,306
 8:12,44.35,-202,-105,361
 8:12,44.37,-312,-208,352
 8:12,44.38,-300,300,331
 8:12,44.39,-462,39,310
 8:12,44.41,-487,358,297
 8:12,44.42,-265,-214,354
 8:12,44.43,-328,-31,319
 8:12,44.45,-199,31,358
 8:12,44.46,-499,310,304
 8:12,44.48,-372,381,316
 8:12,44.49,-411,-97,334
 8:12,44.5,-226,114,360
 8:12,44.51,-223,-177,360
 8:12,44.53,-403,402,309
 8:12,44.54,-241,192,340
 8:12,44.56,-493,178,301
 8:12,44.57,-201,-138,366
 8:12,44.58,-337,-189,348
 8:12,44.6,-271,261,345
 8:12,44.61,-193,-84,370
 8:12,44.62,-472,379,300
 8:12,44.64,-306,-216,349
 8:12,44.66,-451,16,318
 8:12,44.67,-199,-12,366
 8:12,44.68,-259,-217,369
 8:12,44.69,-346,363,331
 8:12,44.71,-427,-49,324
 8:12,44.72,-492,285,301
 8:12,44.74,-235,-198,367
 8:12,44.75,-391,-111,327
 8:12,44.76,-228,135,357
 8:12,44.78,-499,222,307
 8:12,44.79,-424,409,309
 8:12,44.8,-357,-168,340
 8:12,44.82,-487,147,301
 8:12,44.83,-207,-118,370
 8:12,44.85,-451,393,307
 8:12,44.86,-292,276,336
 8:12,44.87,-469,73,310
 8:12,44.89,-199,-61,364
 8:12,44.9,-288,-217,349
 8:12,44.91,-322,327,322
 8:12,44.93,-202,-4,361
 8:12,44.94,-489,342,294
 8:12,44.96,-259,-223,363
 8:12,44.97,-427,-58,319
 8:12,44.98,-211,64,360
 8:12,45,-231,-207,360
 8:12,45.01,-388,394,322
 8:12,45.03,-394,-120,324
 8:12,45.04,-496,222,304
 8:12,45.05,-216,-168,364
 8:12,45.07,-354,-177,337
 8:12,45.08,-256,211,358
 8:12,45.09,-489,141,307
 8:12,45.11,-450,399,309
 8:12,45.12,-319,-204,346
 8:12,45.14,-474,70,310
 8:12,45.15,-196,-61,370
 8:12,45.16,-471,369,306
 8:12,45.17,-331,328,333
 8:12,45.19,-441,-3,316
 8:12,45.2,-495,327,300
 8:12,45.22,-249,-211,358
 8:12,45.23,-357,379,319
 8:12,45.25,-213,81,357
