sep=,,,,
,,,,
June 8. 2018,,,,
Sensor Datalog,,,,
Time,Time,Mag Field(XYZ),,
 8:13,45.5,-409,-13,316
 8:13,45.52,-214,100,355
 8:13,45.53,-229,-157,351
 8:13,45.55,-372,411,307
 8:13,45.56,-385,171,349
 8:13,45.57,-471,274,298
 8:13,45.59,-216,-129,361
 8:13,45.6,-357,-103,331
 8:13,45.62,-238,220,340
 8:13,45.63,-469,204,298
 8:13,45.64,-417,415,304
 8:13,45.66,-333,-148,333
 8:13,45.67,-460,126,306
 8:13,45.68,-201,-46,360
 8:13,45.7,-442,406,298
 8:13,45.71,-303,342,331
 8:13,45.73,-436,61,307
 8:13,45.74,-460,372,297
 8:13,45.75,-261,-175,349
 8:13,45.76,-333,393,319
 8:13,45.78,-207,90,351
 8:13,45.79,-463,310,294
 8:13,45.81,-366,417,312
 8:13,45.82,-387,-70,325
 8:13,45.83,-225,160,354
 8:13,45.85,-216,-132,364
 8:13,45.86,-397,430,307
 8:13,45.87,-247,235,345
 8:13,45.89,-468,195,301
 8:13,45.91,-205,-94,357
 8:13,45.92,-322,-153,330
 8:13,45.93,-274,295,336
 8:13,45.94,-199,-33,363
 8:13,45.96,-448,393,297
 8:13,45.97,-292,-168,343
 8:13,45.99,-436,49,310
 8:13,46,-198,33,366
 8:13,46.01,-465,367,294
 8:13,46.03,-340,393,327
 8:13,46.04,-408,-13,313
 8:13,46.05,-471,310,301
 8:13,46.07,-240,-157,352
 8:13,46.08,-370,418,319
 8:13,46.1,-229,172,355
 8:13,46.11,-474,244,289
 8:13,46.12,-400,427,316
 8:13,46.14,-351,-123,334
 8:13,46.15,-249,247,346
 8:13,46.16,-211,-75,364
 8:13,46.18,-429,417,304
 8:13,46.19,-279,310,339
 8:13,46.21,-451,124,301
 8:13,46.22,-198,-31,366
 8:13,46.23,-295,-177,345
 8:13,46.25,-313,342,337
 8:13,46.26,-210,30,357
 8:13,46.28,-463,361,294
 8:13,46.29,-268,-169,352
 8:13,46.3,-412,-15,315
 8:13,46.32,-208,94,354
 8:13,46.33,-237,-163,361
 8:13,46.34,-366,421,309
 8:13,46.36,-379,-75,324
 8:13,46.37,-480,243,297
 8:13,46.39,-213,-132,360
 8:13,46.4,-400,430,313
 8:13,46.41,-247,241,342
 8:13,46.42,-468,183,301
 8:13,46.44,-426,424,303
 8:13,46.45,-316,-150,340
 8:13,46.47,-274,304,330
 8:13,46.48,-198,-21,369
 8:13,46.5,-445,396,304
 8:13,46.51,-315,352,340
 8:13,46.52,-427,40,304
 8:13,46.54,-202,37,358
 8:13,46.55,-259,-172,352
 8:13,46.57,-351,399,321
 8:13,46.58,-211,117,351
 8:13,46.59,-472,303,292
 8:13,46.6,-234,-160,357
 8:13,46.62,-376,-85,328
 8:13,46.63,-229,187,349
 8:13,46.65,-207,-120,363
 8:13,46.66,-405,429,307
 8:13,46.67,-343,-130,325
 8:13,46.69,-463,169,301
 8:13,46.7,-198,-67,360
 8:13,46.71,-313,-160,342
 8:13,46.73,-291,322,333
 8:13,46.74,-456,96,304
 8:13,46.76,-457,384,301
 8:13,46.77,-274,-178,348
 8:13,46.78,-423,25,307
 8:13,46.8,-205,63,357
 8:13,46.81,-471,340,298
 8:13,46.82,-354,408,322
 8:13,46.84,-402,-25,318
 8:13,46.85,-217,114,355
 8:13,46.87,-234,-157,354
 8:13,46.88,-379,417,307
 8:13,46.89,-234,184,349
 8:13,46.91,-471,231,295
 8:13,46.92,-217,-118,360
 8:13,46.94,-337,-130,333
 8:13,46.95,-255,252,342
 8:13,46.96,-210,-67,357
 8:13,46.98,-430,420,303
 8:13,46.99,-313,-168,337
 8:13,47,-450,94,303
 8:13,47.02,-196,-18,358
 8:13,47.03,-273,-180,351
 8:13,47.05,-315,367,331
 8:13,47.06,-430,18,310
 8:13,47.07,-468,343,294
 8:13,47.08,-250,-169,348
 8:13,47.1,-409,-36,319
 8:13,47.11,-217,127,348
 8:13,47.13,-478,286,292
 8:13,47.14,-381,424,315
 8:13,47.16,-370,-93,328
 8:13,47.17,-468,220,300
 8:13,47.18,-214,-108,361
 8:13,47.2,-412,421,312
 8:13,47.21,-258,270,337
 8:13,47.23,-454,150,300
 8:13,47.24,-201,414,300
 8:13,47.25,-310,-166,342
 8:13,47.26,-288,330,339
 8:13,47.28,-202,0,355
 8:13,47.29,-454,381,294
 8:13,47.31,-276,-181,348
 8:13,47.32,-421,10,309
 8:13,47.33,-210,72,360
 8:13,47.35,-244,-166,354
 8:13,47.36,-357,405,313
 8:13,47.37,-391,-51,312
 8:13,47.39,-469,276,289
 8:13,47.4,-222,-145,357
 8:13,47.42,-367,-94,333
 8:13,47.43,-238,210,346
 8:13,47.44,-469,207,301
 8:13,47.46,-417,423,310
 8:13,47.47,-345,-124,334
 8:13,47.48,-462,165,300
 8:13,47.5,-205,-69,361
 8:13,47.51,-430,412,300
 8:13,47.53,-286,327,333
 8:13,47.54,-447,94,303
 8:13,47.55,-459,387,292
 8:13,47.57,-280,-180,346
 8:13,47.58,-313,364,324
 8:13,47.6,-207,63,355
 8:13,47.61,-471,342,300
 8:13,47.62,-361,405,318
 8:13,47.64,-405,-45,321
 8:13,47.65,-219,133,354
 8:13,47.66,-231,-150,358
 8:13,47.68,-388,421,307
 8:13,47.69,-364,-94,321
 8:13,47.71,-457,219,291
 8:13,47.72,-213,-112,360
 8:13,47.73,-327,-139,331
 8:13,47.75,-261,273,345
 8:13,47.76,-457,141,303
 8:13,47.77,-442,406,306
 8:13,47.79,-298,-163,343
 8:13,47.8,-444,73,310
 8:13,47.82,-199,1,367
 8:13,47.83,-450,381,298
 8:13,47.84,-327,376,334
 8:13,47.86,-417,7,312
 8:13,47.87,-472,331,291
 8:13,47.89,-243,-168,351
 8:13,47.9,-357,406,322
 8:13,47.91,-220,136,357
 8:13,47.92,-475,273,300
 8:13,47.94,-387,424,309
 8:13,47.95,-366,-103,327
 8:13,47.97,-238,210,346
 8:13,47.98,-211,-111,357
 8:13,48,-417,423,307
 8:13,48.01,-267,271,342
 8:13,48.02,-457,139,298
 8:13,48.03,-201,-57,357
 8:13,48.05,-297,-160,339
 8:13,48.06,-300,336,331
 8:13,48.08,-205,21,355
 8:13,48.09,-459,369,298
 8:13,48.1,-283,-174,349
 8:13,48.12,-424,24,309
 8:13,48.13,-202,57,354
 8:13,48.15,-463,342,297
 8:13,48.16,-349,408,312
 8:13,48.17,-394,-42,316
 8:13,48.19,-474,291,291
 8:13,48.2,-229,-142,354
 8:13,48.21,-379,426,307
 8:13,48.23,-240,205,345
 8:13,48.24,-468,223,294
 8:13,48.26,-409,430,310
 8:13,48.27,-339,-136,339
 8:13,48.28,-256,273,345
 8:13,48.3,-196,-57,358
 8:13,48.31,-442,411,297
 8:13,48.32,-298,324,343
 8:13,48.34,-439,81,309
 8:13,48.35,-201,9,364
 8:13,48.37,-268,-178,348
 8:13,48.38,-331,373,330
 8:13,48.39,-211,73,354
 8:13,48.41,-466,328,301
 8:13,48.42,-240,-168,348
 8:13,48.44,-391,-48,319
 8:13,48.45,-217,147,355
 8:13,48.46,-219,-142,352
 8:13,48.48,-391,420,304
 8:13,48.49,-363,-105,322
 8:13,48.5,-471,204,298
 8:13,48.52,-204,-100,358
 8:13,48.53,-426,-142,334
 8:13,48.55,-273,274,346
 8:13,48.56,-474,136,298
 8:13,48.57,-442,411,297
 8:13,48.58,-306,-163,339
 8:13,48.6,-297,327,327
 8:13,48.61,-199,7,349
 8:13,48.63,-459,388,301
 8:13,48.64,-331,381,318
 8:13,48.66,-415,3,307
 8:13,48.67,-202,87,354
 8:13,48.68,-228,-157,361
 8:13,48.69,-358,408,318
 8:13,48.71,-223,151,348
 8:13,48.72,-477,261,301
 8:13,48.74,-223,-145,358
 8:13,48.75,-363,-99,333
 8:13,48.76,-243,207,342
 8:13,48.78,-211,-100,358
 8:13,48.79,-417,429,310
 8:13,48.81,-336,-135,337
 8:13,48.82,-459,150,300
 8:13,48.83,-201,-58,363
 8:13,48.85,-300,-168,337
 8:13,48.86,-301,336,334
 8:13,48.87,-445,75,309
 8:13,48.89,-460,378,294
 8:13,48.9,-273,-171,349
 8:13,48.92,-420,6,312
 8:13,48.93,-208,81,357
 8:13,48.94,-469,334,300
 8:13,48.96,-352,406,316
 8:13,48.97,-393,-55,322
 8:13,48.98,-220,144,348
 8:13,49,-219,-145,357
 8:13,49.01,-385,424,319
 8:13,49.03,-243,217,342
 8:13,49.04,-468,208,298
 8:13,49.05,-207,-108,370
