sep=,,,,
,,,,
June 8. 2018,,,,
Sensor Datalog,,,,
Time,Time,Mag Field(XYZ),,
 8:14,32.34,-310,529,303
 8:14,32.35,-447,-108,316
 8:14,32.37,-478,262,274
 8:14,32.38,-279,-97,358
 8:14,32.4,-352,528,286
 8:14,32.41,-234,361,340
 8:14,32.42,-481,177,273
 8:14,32.44,-382,504,282
 8:14,32.45,-403,-181,346
 8:14,32.46,-250,430,324
 8:14,32.48,-238,42,363
 8:14,32.49,-408,465,277
 8:14,32.51,-271,486,316
 8:14,32.52,-480,12,300
 8:14,32.53,-228,136,360
 8:14,32.55,-333,-175,360
 8:14,32.56,-294,514,303
 8:14,32.57,-222,214,361
 8:14,32.59,-466,331,280
 8:14,32.6,-316,-136,363
 8:14,32.62,-448,-115,322
 8:14,32.63,-222,295,351
 8:14,32.64,-283,-85,369
 8:14,32.66,-361,525,283
 8:14,32.67,-429,-166,333
 8:14,32.68,-487,160,289
 8:14,32.7,-258,-24,373
 8:14,32.71,-387,-187,342
 8:14,32.73,-250,442,324
 8:14,32.74,-492,84,285
 8:14,32.75,-420,453,274
 8:14,32.77,-355,-187,354
 8:14,32.78,-277,484,312
 8:14,32.8,-223,159,367
 8:14,32.81,-439,390,280
 8:14,32.82,-294,514,300
 8:14,32.83,-463,-73,322
 8:14,32.85,-228,234,349
 8:14,32.86,-298,-135,378
 8:14,32.88,-336,535,292
 8:14,32.89,-219,316,348
 8:14,32.91,-487,235,274
 8:14,32.92,-277,-72,373
 8:14,32.93,-420,-156,331
 8:14,32.94,-235,369,345
 8:14,32.96,-259,-24,375
 8:14,32.97,-382,499,280
 8:14,32.99,-397,-178,340
 8:14,33,-486,76,288
 8:14,33.01,-243,49,373
 8:14,33.03,-373,-190,355
 8:14,33.04,-265,481,312
 8:14,33.06,-471,0,303
 8:14,33.07,-438,399,274
 8:14,33.08,-334,-166,361
 8:14,33.1,-289,-66,315
 8:14,33.11,-225,223,357
 8:14,33.12,-463,324,276
 8:14,33.14,-334,531,291
 8:14,33.15,-453,-121,325
 8:14,33.17,-217,301,340
 8:14,33.18,-279,-85,372
 8:14,33.19,-358,520,280
 8:14,33.21,-234,376,339
 8:14,33.22,-489,162,279
 8:14,33.23,-253,-19,364
 8:14,33.25,-400,-174,337
 8:14,33.26,-246,444,325
 8:14,33.28,-237,60,372
 8:14,33.29,-412,448,274
 8:14,33.3,-364,-189,354
 8:14,33.32,-472,0,304
 8:14,33.33,-223,142,363
 8:14,33.34,-331,-171,360
 8:14,33.36,-297,520,301
 8:14,33.37,-465,-70,315
 8:14,33.39,-463,318,279
 8:14,33.4,-295,-129,361
 8:14,33.41,-444,-130,318
 8:14,33.43,-219,325,346
 8:14,33.44,-484,228,282
 8:14,33.46,-363,519,288
 8:14,33.47,-417,-172,334
 8:14,33.48,-492,147,277
 8:14,33.5,-244,3,361
 8:14,33.51,-391,486,279
 8:14,33.52,-246,450,328
 8:14,33.54,-489,55,294
 8:14,33.55,-234,79,364
 8:14,33.57,-367,-193,360
 8:14,33.58,-274,486,315
 8:14,33.59,-226,145,363
 8:14,33.6,-436,399,274
 8:14,33.62,-336,-171,364
 8:14,33.63,-468,-70,316
 8:14,33.65,-225,229,357
 8:14,33.66,-306,-136,363
 8:14,33.67,-322,522,289
 8:14,33.69,-450,-123,324
 8:14,33.7,-475,235,289
 8:14,33.72,-273,-84,373
 8:14,33.73,-415,-163,330
 8:14,33.75,-235,391,336
 8:14,33.76,-484,145,288
 8:14,33.77,-397,492,277
 8:14,33.78,-391,-190,349
 8:14,33.8,-483,61,298
 8:14,33.81,-232,69,367
 8:14,33.83,-417,442,271
 8:14,33.84,-270,498,319
 8:14,33.85,-475,-12,307
 8:14,33.87,-457,379,273
 8:14,33.88,-325,-163,372
 8:14,33.89,-298,532,295
 8:14,33.91,-220,243,358
 8:14,33.92,-465,309,276
