sep=,

June 15. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
 9:13,36.71,,,,,,,,,,249,531,-27,
 9:13,36.72,,,,,,,,,,244,390,288,
 9:13,36.73,,,,,,,,,,232,433,-268,
 9:13,36.75,,,,,,,,,,243,214,307,
 9:13,36.76,,,,,,,,,,226,222,7,
 9:13,36.78,,,,,,,,,,259,442,229,
 9:13,36.79,,,,,,,,,,243,244,339,
 9:13,36.80,,,,,,,,,,232,534,-177,
 9:13,36.82,,,,,,,,,,235,199,88,
 9:13,36.83,,,,,,,,,,220,342,-223,
 9:13,36.85,,,,,,,,,,247,291,346,
 9:13,36.86,,,,,,,,,,235,183,171,
 9:13,36.87,,,,,,,,,,253,516,75,
 9:13,36.89,,,,,,,,,,228,295,-162,
 9:13,36.90,,,,,,,,,,228,483,-261,
 9:13,36.91,,,,,,,,,,240,190,247,
 9:13,36.93,,,,,,,,,,229,255,-91,
 9:13,36.94,,,,,,,,,,253,387,289,
 9:13,36.96,,,,,,,,,,225,441,-262,
 9:13,36.97,,,,,,,,,,243,537,-96,
 9:13,36.98,,,,,,,,,,226,219,-3,
 9:13,37.00,,,,,,,,,,225,400,-259,
 9:13,37.01,,,,,,,,,,237,246,339,
 9:13,37.02,,,,,,,,,,240,537,-165,
 9:13,37.04,,,,,,,,,,255,469,171,
 9:13,37.05,,,,,,,,,,219,349,-231,
 9:13,37.07,,,,,,,,,,241,520,-217,
 9:13,37.08,,,,,,,,,,228,183,160,
 9:13,37.09,,,,,,,,,,238,504,88,
 9:13,37.11,,,,,,,,,,247,330,337,
 9:13,37.12,,,,,,,,,,228,492,-262,
 9:13,37.14,,,,,,,,,,240,532,0,
 9:13,37.15,,,,,,,,,,222,253,-108,
 9:13,37.16,,,,,,,,,,247,375,300,
 9:13,37.17,,,,,,,,,,235,208,285,
 9:13,37.19,,,,,,,,,,246,544,-84,
 9:13,37.20,,,,,,,,,,229,229,-25,
 9:13,37.22,,,,,,,,,,229,408,-268,
 9:13,37.23,,,,,,,,,,234,231,331,
 9:13,37.25,,,,,,,,,,228,204,43,
 9:13,37.26,,,,,,,,,,252,462,198,
 9:13,37.27,,,,,,,,,,222,363,-235,
 9:13,37.28,,,,,,,,,,240,531,-201,
 9:13,37.30,,,,,,,,,,234,193,129,
 9:13,37.31,,,,,,,,,,219,315,-198,
 9:13,37.33,,,,,,,,,,255,309,346,
 9:13,37.34,,,,,,,,,,223,504,-250,
 9:13,37.35,,,,,,,,,,246,520,36,
 9:13,37.37,,,,,,,,,,223,271,-133,
 9:13,37.38,,,,,,,,,,225,472,-268,
 9:13,37.40,,,,,,,,,,240,202,267,
 9:13,37.41,,,,,,,,,,237,535,-52,
 9:13,37.42,,,,,,,,,,252,406,271,
 9:13,37.44,,,,,,,,,,229,421,-273,
 9:13,37.45,,,,,,,,,,243,541,-117,
 9:13,37.46,,,,,,,,,,226,214,36,
 9:13,37.48,,,,,,,,,,252,453,208,
 9:13,37.49,,,,,,,,,,246,255,345,
 9:13,37.51,,,,,,,,,,237,532,-190,
 9:13,37.52,,,,,,,,,,247,486,135,
 9:13,37.53,,,,,,,,,,211,321,-205,
 9:13,37.55,,,,,,,,,,250,307,343,
 9:13,37.56,,,,,,,,,,241,175,199,
 9:13,37.57,,,,,,,,,,252,517,51,
 9:13,37.59,,,,,,,,,,246,358,327,
 9:13,37.60,,,,,,,,,,232,477,-264,
 9:13,37.62,,,,,,,,,,235,202,264,
 9:13,37.63,,,,,,,,,,223,240,-66,
 9:13,37.64,,,,,,,,,,247,399,282,
 9:13,37.66,,,,,,,,,,243,219,312,
 9:13,37.67,,,,,,,,,,235,546,-124,
 9:13,37.69,,,,,,,,,,229,217,22,
 9:13,37.70,,,,,,,,,,219,378,-247,
 9:13,37.71,,,,,,,,,,243,250,339,
 9:13,37.73,,,,,,,,,,225,195,106,
 9:13,37.74,,,,,,,,,,246,487,139,
 9:13,37.75,,,,,,,,,,223,327,-202,
 9:13,37.77,,,,,,,,,,231,508,-240,
 9:13,37.78,,,,,,,,,,229,186,181,
 9:13,37.80,,,,,,,,,,228,288,-153,
 9:13,37.81,,,,,,,,,,253,348,328,
 9:13,37.82,,,,,,,,,,228,487,-259,
 9:13,37.83,,,,,,,,,,247,534,-31,
 9:13,37.85,,,,,,,,,,222,243,-76,
 9:13,37.86,,,,,,,,,,232,450,-267,
 9:13,37.88,,,,,,,,,,235,210,294,
 9:13,37.89,,,,,,,,,,240,537,-90,
 9:13,37.91,,,,,,,,,,253,430,238,
 9:13,37.92,,,,,,,,,,223,403,-259,
 9:13,37.93,,,,,,,,,,231,546,-163,
 9:13,37.95,,,,,,,,,,223,199,84,
 9:13,37.96,,,,,,,,,,253,468,178,
 9:13,37.98,,,,,,,,,,249,282,348,
 9:13,37.99,,,,,,,,,,234,522,-225,
 9:13,38.00,,,,,,,,,,244,507,85,
 9:13,38.01,,,,,,,,,,223,300,-178,
 9:13,38.03,,,,,,,,,,247,315,340,
 9:13,38.04,,,,,,,,,,234,187,238,
 9:13,38.06,,,,,,,,,,247,528,7,
 9:13,38.07,,,,,,,,,,255,364,303,
 9:13,38.08,,,,,,,,,,226,448,-276,
 9:13,38.10,,,,,,,,,,241,207,288,
 9:13,38.11,,,,,,,,,,226,228,-24,
 9:13,38.12,,,,,,,,,,241,429,252,
 9:13,38.14,,,,,,,,,,232,406,325,
 9:13,38.15,,,,,,,,,,240,541,-150,
 9:13,38.17,,,,,,,,,,231,196,63,
 9:13,38.18,,,,,,,,,,222,355,-225,
 9:13,38.19,,,,,,,,,,240,273,342,
 9:13,38.21,,,,,,,,,,232,526,-216,
 9:13,38.22,,,,,,,,,,243,508,102,
 9:13,38.24,,,,,,,,,,222,309,-180,
 9:13,38.25,,,,,,,,,,234,495,-256,
 9:13,38.26,,,,,,,,,,234,178,220,
 9:13,38.28,,,,,,,,,,244,525,13,
 9:13,38.29,,,,,,,,,,243,363,312,
 9:13,38.30,,,,,,,,,,225,459,-270,
 9:13,38.32,,,,,,,,,,237,543,-76,
 9:13,38.33,,,,,,,,,,226,228,-30,
 9:13,38.35,,,,,,,,,,252,414,255,
 9:13,38.36,,,,,,,,,,244,228,324,
 9:13,38.37,,,,,,,,,,240,535,-151,
 9:13,38.39,,,,,,,,,,256,459,192,
 9:13,38.40,,,,,,,,,,219,363,-238,
 9:13,38.41,,,,,,,,,,246,270,346,
 9:13,38.43,,,,,,,,,,231,190,135,
 9:13,38.44,,,,,,,,,,244,499,106,
 9:13,38.46,,,,,,,,,,250,307,334,
 9:13,38.47,,,,,,,,,,228,496,-256,
 9:13,38.48,,,,,,,,,,243,192,213,
 9:13,38.50,,,,,,,,,,217,285,-142,
 9:13,38.51,,,,,,,,,,253,352,321,
 9:13,38.53,,,,,,,,,,232,198,256,
 9:13,38.54,,,,,,,,,,250,538,-43,
 9:13,38.55,,,,,,,,,,222,238,-58,
 9:13,38.57,,,,,,,,,,214,427,-271,
 9:13,38.58,,,,,,,,,,234,217,309,
 9:13,38.59,,,,,,,,,,226,217,22,
 9:13,38.61,,,,,,,,,,247,444,214,
 9:13,38.62,,,,,,,,,,219,385,-252,
 9:13,38.64,,,,,,,,,,232,529,-177,
 9:13,38.65,,,,,,,,,,220,192,103,
 9:13,38.66,,,,,,,,,,225,337,-210,
 9:13,38.67,,,,,,,,,,249,297,343,
 9:13,38.69,,,,,,,,,,226,516,-232,
 9:13,38.70,,,,,,,,,,241,516,54,
 9:13,38.72,,,,,,,,,,219,288,-151,
 9:13,38.73,,,,,,,,,,232,474,-274,
 9:13,38.75,,,,,,,,,,235,189,253,
 9:13,38.76,,,,,,,,,,244,534,-24,
 9:13,38.77,,,,,,,,,,249,391,288,
 9:13,38.79,,,,,,,,,,229,441,-274,
 9:13,38.80,,,,,,,,,,241,537,-112,
 9:13,38.82,,,,,,,,,,232,217,3,
 9:13,38.83,,,,,,,,,,249,447,220,
 9:13,38.84,,,,,,,,,,234,252,337,
 9:13,38.85,,,,,,,,,,229,535,-178,
 9:13,38.87,,,,,,,,,,249,480,153,
 9:13,38.88,,,,,,,,,,223,340,-216,
 9:13,38.90,,,,,,,,,,241,283,357,
 9:13,38.91,,,,,,,,,,223,178,166,
 9:13,38.92,,,,,,,,,,243,508,64,
 9:13,38.94,,,,,,,,,,249,336,327,
 9:13,38.95,,,,,,,,,,229,472,-262,
 9:13,38.96,,,,,,,,,,235,190,243,
 9:13,38.98,,,,,,,,,,223,255,-93,
 9:13,38.99,,,,,,,,,,246,384,292,
 9:13,39.01,,,,,,,,,,243,208,297,
 9:13,39.02,,,,,,,,,,240,549,-99,
 9:13,39.03,,,,,,,,,,225,219,-3,
 9:13,39.05,,,,,,,,,,226,396,-265,
 9:13,39.06,,,,,,,,,,238,229,333,
 9:13,39.08,,,,,,,,,,228,196,75,
 9:13,39.09,,,,,,,,,,259,469,163,
 9:13,39.10,,,,,,,,,,225,348,-226,
 9:13,39.12,,,,,,,,,,234,523,-211,
 9:13,39.13,,,,,,,,,,229,189,145,
 9:13,39.14,,,,,,,,,,220,312,-183,
 9:13,39.16,,,,,,,,,,241,316,334,
 9:13,39.17,,,,,,,,,,229,495,-253,
 9:13,39.19,,,,,,,,,,241,526,16,
 9:13,39.20,,,,,,,,,,226,264,-114,
 9:13,39.21,,,,,,,,,,253,370,-283,
 9:13,39.23,,,,,,,,,,240,196,279,
 9:13,39.24,,,,,,,,,,243,538,-66,
 9:13,39.25,,,,,,,,,,249,423,261,
 9:13,39.27,,,,,,,,,,219,411,-264,
 9:13,39.28,,,,,,,,,,243,228,324,
 9:13,39.30,,,,,,,,,,234,198,52,
 9:13,39.31,,,,,,,,,,249,454,189,
 9:13,39.32,,,,,,,,,,243,268,352,
 9:13,39.34,,,,,,,,,,235,528,-208,
 9:13,39.35,,,,,,,,,,235,189,135,
 9:13,39.37,,,,,,,,,,219,316,-192,
 9:13,39.38,,,,,,,,,,252,310,336,
 9:13,39.39,,,,,,,,,,238,184,208,
 9:13,39.41,,,,,,,,,,241,522,27,
 9:13,39.42,,,,,,,,,,219,276,-127,
 9:13,39.43,,,,,,,,,,226,463,-273,
 9:13,39.45,,,,,,,,,,244,204,276,
 9:13,39.46,,,,,,,,,,229,238,-51,
 9:13,39.48,,,,,,,,,,241,411,268,
 9:13,39.49,,,,,,,,,,229,414,-271,
 9:13,39.50,,,,,,,,,,237,543,-136,
 9:13,39.51,,,,,,,,,,222,204,31,
 9:13,39.53,,,,,,,,,,219,367,-252,
 9:13,39.55,,,,,,,,,,241,253,342,
 9:13,39.56,,,,,,,,,,237,529,-195,
 9:13,39.57,,,,,,,,,,241,492,123,
 9:13,39.58,,,,,,,,,,217,324,-202,
 9:13,39.60,,,,,,,,,,226,504,-255,
 9:13,39.61,,,,,,,,,,240,193,202,
 9:13,39.63,,,,,,,,,,246,517,40,
 9:13,39.64,,,,,,,,,,258,358,322,
 9:13,39.66,,,,,,,,,,234,475,-279,
 9:13,39.67,,,,,,,,,,243,532,-43,
 9:13,39.68,,,,,,,,,,222,240,-54,
 9:13,39.69,,,,,,,,,,258,399,273,
 9:13,39.71,,,,,,,,,,232,223,319,
 9:13,39.72,,,,,,,,,,231,541,-124,
 9:13,39.74,,,,,,,,,,246,454,211,
 9:13,39.75,,,,,,,,,,228,387,-264,
 9:13,39.76,,,,,,,,,,246,253,342,
 9:13,39.78,,,,,,,,,,225,199,96,
 9:13,39.79,,,,,,,,,,247,480,153,
 9:13,39.80,,,,,,,,,,255,297,348,
 9:13,39.82,,,,,,,,,,229,513,-231,
 9:13,39.83,,,,,,,,,,232,183,183,
 9:13,39.85,,,,,,,,,,225,292,-159,
 9:13,39.86,,,,,,,,,,244,340,336,
 9:13,39.87,,,,,,,,,,238,195,246,
 9:13,39.89,,,,,,,,,,243,529,-18,
 9:13,39.90,,,,,,,,,,228,252,-84,
 9:13,39.92,,,,,,,,,,231,442,-271,
 9:13,39.93,,,,,,,,,,237,219,295,
 9:13,39.94,,,,,,,,,,217,216,-19,
 9:13,39.96,,,,,,,,,,234,430,231,
 9:13,39.97,,,,,,,,,,229,399,-264,
 9:13,39.98,,,,,,,,,,246,535,-160,
 9:13,40.00,,,,,,,,,,234,199,84,
 9:13,40.01,,,,,,,,,,223,345,-226,
 9:13,40.03,,,,,,,,,,247,282,345,
 9:13,40.04,,,,,,,,,,232,519,-219,
 9:13,40.05,,,,,,,,,,249,499,85,
 9:13,40.07,,,,,,,,,,235,295,-165,
 9:13,40.08,,,,,,,,,,226,490,-261,
 9:13,40.10,,,,,,,,,,234,184,234,
 9:13,40.11,,,,,,,,,,243,531,1,
 9:13,40.12,,,,,,,,,,232,454,220,
 9:13,40.14,,,,,,,,,,240,382,-253,
 9:13,40.15,,,,,,,,,,235,549,-174,
 9:13,40.16,,,,,,,,,,240,187,96,
 9:13,40.18,,,,,,,,,,225,499,145,
 9:13,40.19,,,,,,,,,,243,297,330,
 9:13,40.21,,,,,,,,,,229,516,-228,
 9:13,40.22,,,,,,,,,,237,519,72,
 9:13,40.23,,,,,,,,,,240,276,-162,
 9:13,40.25,,,,,,,,,,226,337,325,
 9:13,40.26,,,,,,,,,,238,184,243,
 9:13,40.27,,,,,,,,,,232,544,-16,
 9:13,40.29,,,,,,,,,,232,391,283,
 9:13,40.30,,,,,,,,,,237,447,-265,
 9:13,40.32,,,,,,,,,,240,198,292,
 9:13,40.33,,,,,,,,,,240,204,3,
 9:13,40.34,,,,,,,,,,226,447,228,
 9:13,40.35,,,,,,,,,,241,388,337,
 9:13,40.37,,,,,,,,,,225,552,-165,
 9:13,40.39,,,,,,,,,,237,190,64,
 9:13,40.40,,,,,,,,,,237,346,-229,
 9:13,40.41,,,,,,,,,,234,267,331,
 9:13,40.42,,,,,,,,,,231,526,-219,
 9:13,40.44,,,,,,,,,,231,520,93,
 9:13,40.45,,,,,,,,,,243,295,-178,
 9:13,40.47,,,,,,,,,,222,507,-253,
 9:13,40.48,,,,,,,,,,244,178,229,
 9:13,40.50,,,,,,,,,,235,535,7,
 9:13,40.51,,,,,,,,,,240,387,297,
 9:13,40.52,,,,,,,,,,226,463,-268,
 9:13,40.53,,,,,,,,,,226,556,-82,
 9:13,40.55,,,,,,,,,,243,207,-28,
 9:13,40.56,,,,,,,,,,234,432,249,
 9:13,40.58,,,,,,,,,,237,231,322,
 9:13,40.59,,,,,,,,,,223,555,-153,
 9:13,40.60,,,,,,,,,,229,474,186,
 9:13,40.62,,,,,,,,,,238,351,-235,
 9:13,40.63,,,,,,,,,,241,264,343,
 9:13,40.65,,,,,,,,,,235,177,147,
 9:13,40.66,,,,,,,,,,232,514,96,
 9:13,40.67,,,,,,,,,,237,324,334,
 9:13,40.69,,,,,,,,,,226,508,-247,
 9:13,40.70,,,,,,,,,,240,177,220,
 9:13,40.71,,,,,,,,,,246,243,-111,
 9:13,40.73,,,,,,,,,,229,376,310,
 9:13,40.74,,,,,,,,,,232,193,276,
 9:13,40.76,,,,,,,,,,232,555,-66,
 9:13,40.77,,,,,,,,,,243,214,-31,
 9:13,40.78,,,,,,,,,,237,412,-262,
 9:13,40.80,,,,,,,,,,241,229,324,
 9:13,40.81,,,,,,,,,,247,192,58,
 9:13,40.82,,,,,,,,,,238,478,181,
 9:13,40.84,,,,,,,,,,238,354,-229,
 9:13,40.85,,,,,,,,,,232,543,-202,
 9:13,40.87,,,,,,,,,,241,171,148,
 9:13,40.88,,,,,,,,,,234,304,-186,
 9:13,40.89,,,,,,,,,,238,322,340,
 9:13,40.91,,,,,,,,,,231,505,-244,
 9:13,40.92,,,,,,,,,,228,538,16,
 9:13,40.94,,,,,,,,,,241,252,-115,
 9:13,40.95,,,,,,,,,,240,460,-273,
 9:13,40.96,,,,,,,,,,253,192,280,
 9:13,40.98,,,,,,,,,,225,552,-76,
 9:13,40.99,,,,,,,,,,231,423,264,
 9:13,41.00,,,,,,,,,,235,421,-271,
 9:13,41.02,,,,,,,,,,228,559,-126,
 9:13,41.03,,,,,,,,,,234,187,21,
 9:13,41.05,,,,,,,,,,228,472,208,
 9:13,41.06,,,,,,,,,,241,250,339,
 9:13,41.07,,,,,,,,,,228,544,-184,
 9:13,41.08,,,,,,,,,,228,505,135,
 9:13,41.10,,,,,,,,,,238,322,-199,
 9:13,41.11,,,,,,,,,,244,298,343,
 9:13,41.13,,,,,,,,,,240,178,192,
 9:13,41.14,,,,,,,,,,232,534,48,
 9:13,41.16,,,,,,,,,,232,351,321,
 9:13,41.17,,,,,,,,,,232,478,-271,
 9:13,41.18,,,,,,,,,,246,183,258,
 9:13,41.20,,,,,,,,,,234,234,-66,
 9:13,41.21,,,,,,,,,,234,400,282,
 9:13,41.23,,,,,,,,,,241,210,309,
 9:13,41.24,,,,,,,,,,228,556,-120,
 9:13,41.25,,,,,,,,,,237,195,30,
 9:13,41.26,,,,,,,,,,231,378,-247,
 9:13,41.28,,,,,,,,,,240,244,330,
 9:13,41.29,,,,,,,,,,243,178,111,
 9:13,41.31,,,,,,,,,,232,507,138,
 9:13,41.32,,,,,,,,,,237,321,-211,
 9:13,41.33,,,,,,,,,,234,520,-234,
 9:13,41.35,,,,,,,,,,241,172,181,
 9:13,41.36,,,,,,,,,,238,270,-144,
 9:13,41.37,,,,,,,,,,241,348,327,
 9:13,41.39,,,,,,,,,,231,481,-268,
 9:13,41.40,,,,,,,,,,223,540,-37,
 9:13,41.42,,,,,,,,,,238,234,-69,
 9:13,41.43,,,,,,,,,,238,436,-268,
 9:13,41.44,,,,,,,,,,240,208,300,
 9:13,41.46,,,,,,,,,,229,552,-111,
 9:13,41.47,,,,,,,,,,234,456,219,
 9:13,41.49,,,,,,,,,,229,382,-247,
 9:13,41.50,,,,,,,,,,241,237,336,
 9:13,41.51,,,,,,,,,,238,181,105,
 9:13,41.53,,,,,,,,,,231,493,138,
 9:13,41.54,,,,,,,,,,241,295,342,
 9:13,41.55,,,,,,,,,,231,522,-231,
 9:13,41.57,,,,,,,,,,240,169,186,
 9:13,41.58,,,,,,,,,,246,282,-157,
 9:13,41.60,,,,,,,,,,235,342,324,
 9:13,41.61,,,,,,,,,,249,184,255,
 9:13,41.62,,,,,,,,,,231,547,-19,
 9:13,41.64,,,,,,,,,,238,241,-85,
 9:13,41.65,,,,,,,,,,237,448,-268,
 9:13,41.66,,,,,,,,,,246,196,289,
 9:13,41.68,,,,,,,,,,244,199,-10,
 9:13,41.69,,,,,,,,,,235,441,246,
 9:13,41.71,,,,,,,,,,234,400,-259,
 9:13,41.72,,,,,,,,,,228,547,-163,
 9:13,41.73,,,,,,,,,,240,190,73,
 9:13,41.75,,,,,,,,,,235,339,-228,
 9:13,41.76,,,,,,,,,,247,274,340,
 9:13,41.78,,,,,,,,,,240,535,-216,
 9:13,41.79,,,,,,,,,,237,519,84,
 9:13,41.80,,,,,,,,,,237,292,-175,
 9:13,41.82,,,,,,,,,,226,502,-261,
 9:13,41.83,,,,,,,,,,237,175,226,
 9:13,41.84,,,,,,,,,,226,547,3,
 9:13,41.86,,,,,,,,,,237,379,297,
 9:13,41.87,,,,,,,,,,234,459,-268,
 9:13,41.89,,,,,,,,,,229,559,-81,
 9:13,41.90,,,,,,,,,,241,208,-16,
 9:13,41.91,,,,,,,,,,235,442,250,
 9:13,41.92,,,,,,,,,,238,220,327,
 9:13,41.94,,,,,,,,,,235,553,-151,
 9:13,41.95,,,,,,,,,,229,481,178,
 9:13,41.97,,,,,,,,,,235,355,-228,
 9:13,41.98,,,,,,,,,,237,268,352,
 9:13,42.00,,,,,,,,,,244,171,145,
 9:13,42.01,,,,,,,,,,232,516,97,
 9:13,42.02,,,,,,,,,,235,313,334,
 9:13,42.03,,,,,,,,,,229,514,-256,
 9:13,42.05,,,,,,,,,,241,183,223,
 9:13,42.07,,,,,,,,,,238,244,-115,
 9:13,42.08,,,,,,,,,,237,370,301,
 9:13,42.09,,,,,,,,,,241,192,282,
 9:13,42.10,,,,,,,,,,229,553,-75,
 9:13,42.12,,,,,,,,,,244,210,-28,
 9:13,42.13,,,,,,,,,,237,415,-265,
 9:13,42.15,,,,,,,,,,235,220,316,
 9:13,42.16,,,,,,,,,,243,187,48,
 9:13,42.17,,,,,,,,,,235,463,192,
 9:13,42.19,,,,,,,,,,240,364,-238,
 9:13,42.20,,,,,,,,,,237,544,-195,
 9:13,42.21,,,,,,,,,,243,178,132,
 9:13,42.23,,,,,,,,,,235,315,-201,
 9:13,42.24,,,,,,,,,,247,306,333,
 9:13,42.26,,,,,,,,,,232,516,-247,
 9:13,42.27,,,,,,,,,,231,535,54,
 9:13,42.28,,,,,,,,,,241,271,-141,
 9:13,42.30,,,,,,,,,,231,475,-270,
 9:13,42.31,,,,,,,,,,240,180,256,
 9:13,42.32,,,,,,,,,,235,555,-39,
 9:13,42.34,,,,,,,,,,238,405,279,
 9:13,42.35,,,,,,,,,,231,436,-270,
 9:13,42.37,,,,,,,,,,241,211,306,
 9:13,42.38,,,,,,,,,,240,196,18,
 9:13,42.39,,,,,,,,,,232,451,228,
 9:13,42.41,,,,,,,,,,238,240,336,
 9:13,42.42,,,,,,,,,,229,549,-183,
 9:13,42.44,,,,,,,,,,237,187,96,
 9:13,42.45,,,,,,,,,,232,331,-216,
 9:13,42.46,,,,,,,,,,237,295,337,
 9:13,42.48,,,,,,,,,,243,171,184,
 9:13,42.49,,,,,,,,,,225,537,67,
 9:13,42.50,,,,,,,,,,237,285,-159,
 9:13,42.52,,,,,,,,,,234,486,-261,
 9:13,42.53,,,,,,,,,,249,181,241,
 9:13,42.55,,,,,,,,,,237,237,-78,
 9:13,42.56,,,,,,,,,,234,393,291,
 9:13,42.57,,,,,,,,,,231,442,-270,
 9:13,42.58,,,,,,,,,,228,555,-99,
 9:13,42.60,,,,,,,,,,246,199,-3,
 9:13,42.62,,,,,,,,,,229,397,-258,
 9:13,42.63,,,,,,,,,,243,237,325,
 9:13,42.64,,,,,,,,,,235,555,-169,
 9:13,42.66,,,,,,,,,,228,495,162,
 9:13,42.67,,,,,,,,,,241,337,-219,
 9:13,42.68,,,,,,,,,,240,523,-219,
 9:13,42.70,,,,,,,,,,235,169,157,
 9:13,42.71,,,,,,,,,,225,528,79,
 9:13,42.73,,,,,,,,,,240,328,336,
 9:13,42.74,,,,,,,,,,240,495,-255,
 9:13,42.75,,,,,,,,,,232,546,-1,
 9:13,42.76,,,,,,,,,,238,246,-96,
 9:13,42.78,,,,,,,,,,231,384,295,
 9:13,42.79,,,,,,,,,,244,201,289,
 9:13,42.81,,,,,,,,,,232,555,-87,
 9:13,42.82,,,,,,,,,,235,430,247,
 9:13,42.83,,,,,,,,,,237,397,-259,
 9:13,42.85,,,,,,,,,,237,229,316,
 9:13,42.86,,,,,,,,,,241,180,72,
 9:13,42.87,,,,,,,,,,237,489,175,
 9:13,42.89,,,,,,,,,,240,283,339,
 9:13,42.91,,,,,,,,,,231,535,-211,
 9:13,42.92,,,,,,,,,,241,178,135,
 9:13,42.93,,,,,,,,,,237,309,-187,
 9:13,42.94,,,,,,,,,,232,315,336,
 9:13,42.96,,,,,,,,,,244,175,210,
 9:13,42.97,,,,,,,,,,235,535,24,
 9:13,42.99,,,,,,,,,,240,249,-124,
 9:13,43.00,,,,,,,,,,238,465,-276,
 9:13,43.01,,,,,,,,,,247,196,271,
 9:13,43.03,,,,,,,,,,244,216,-40,
 9:13,43.04,,,,,,,,,,232,421,259,
 9:13,43.05,,,,,,,,,,235,417,-264,
 9:13,43.07,,,,,,,,,,235,559,-148,
 9:13,43.08,,,,,,,,,,237,186,46,
 9:13,43.10,,,,,,,,,,234,361,-238,
 9:13,43.11,,,,,,,,,,243,259,343,
 9:13,43.12,,,,,,,,,,235,543,-214,
 9:13,43.14,,,,,,,,,,235,511,111,
 9:13,43.15,,,,,,,,,,228,306,-190,
 9:13,43.17,,,,,,,,,,228,507,-246,
 9:13,43.18,,,,,,,,,,241,178,208,
 9:13,43.19,,,,,,,,,,226,538,27,
 9:13,43.21,,,,,,,,,,240,366,312,
 9:13,43.22,,,,,,,,,,235,472,-265,
 9:13,43.23,,,,,,,,,,234,553,-58,
 9:13,43.25,,,,,,,,,,244,219,-43,
 9:13,43.26,,,,,,,,,,234,412,265,
 9:13,43.28,,,,,,,,,,240,168,279,
 9:13,43.29,,,,,,,,,,244,526,-7,
 9:13,43.30,,,,,,,,,,250,388,291,
 9:13,43.32,,,,,,,,,,216,432,-276,
 9:13,43.33,,,,,,,,,,240,217,298,
 9:13,43.34,,,,,,,,,,220,223,3,
 9:13,43.36,,,,,,,,,,250,442,226,
 9:13,43.37,,,,,,,,,,238,252,333,
 9:13,43.39,,,,,,,,,,237,528,-181,
 9:13,43.40,,,,,,,,,,219,204,87,
 9:13,43.41,,,,,,,,,,222,343,-225,
 9:13,43.42,,,,,,,,,,255,289,345,
 9:13,43.44,,,,,,,,,,225,525,168,
 9:13,43.46,,,,,,,,,,244,516,75,
 9:13,43.47,,,,,,,,,,226,291,-163,
 9:13,43.48,,,,,,,,,,228,481,-268,
 9:13,43.50,,,,,,,,,,240,196,238,
 9:13,43.51,,,,,,,,,,249,534,-19,
 9:13,43.52,,,,,,,,,,253,396,294,
 9:13,43.54,,,,,,,,,,222,453,-274,
 9:13,43.55,,,,,,,,,,238,538,-76,
