June 4. 2018,,,,
Sensor Datalog,,,,
Time,Time,Mag Field(XYZ),,
 9:30,40.54,-253,-39,322
 9:30,40.56,-543,385,370
 9:30,40.57,-543,436,355
 9:30,40.58,-265,-129,352
 9:30,40.6,-324,66,324
 9:30,40.61,-138,-298,327
 9:30,40.63,-565,472,363
 9:30,40.64,-382,169,325
 9:30,40.66,-453,204,369
 9:30,40.67,-163,-252,325
 9:30,40.68,-172,-280,334
 9:30,40.69,-433,274,331
 9:30,40.71,-198,-168,315
 9:30,40.72,-579,450,372
 9:30,40.74,-141,-315,336
 9:30,40.75,-339,1,364
 9:30,40.76,-247,-76,325
 9:30,40.78,-132,-334,325
 9:30,40.79,-535,421,349
 9:30,40.8,-279,-105,354
 9:30,40.82,-514,337,375
 9:30,40.83,-133,-321,327
 9:30,40.85,-232,-187,349
 9:30,40.86,-364,135,321
 9:30,40.87,-469,237,370
 9:30,40.89,-576,484,360
 9:30,40.9,-181,-262,339
 9:30,40.92,-414,136,361
 9:30,40.93,-174,-196,313
 9:30,40.94,-571,465,367
 9:30,40.96,-474,325,334
 9:30,40.97,-366,40,358
 9:30,40.98,-564,424,370
 9:30,41,-132,-331,327
 9:30,41.01,-508,388,336
 9:30,41.03,-277,-36,319
 9:30,41.04,-546,378,373
 9:30,41.05,-544,444,354
 9:30,41.07,-256,-148,354
 9:30,41.08,-328,70,315
 9:30,41.09,-144,-306,330
 9:30,41.11,-565,478,357
 9:30,41.12,-382,174,337
 9:30,41.14,-445,190,375
 9:30,41.15,-165,-241,321
 9:30,41.16,-174,-285,342
 9:30,41.18,-445,270,334
 9:30,41.19,-390,91,367
 9:30,41.21,-571,444,369
 9:30,41.22,-145,-322,336
 9:30,41.23,-333,-13,354
 9:30,41.25,-247,-73,328
 9:30,41.26,-558,400,381
 9:30,41.27,-541,426,349
 9:30,41.29,-271,-117,354
 9:30,41.3,-519,328,372
 9:30,41.32,-135,-306,327
 9:30,41.33,-567,468,354
 9:30,41.34,-372,148,322
 9:30,41.35,-468,228,369
 9:30,41.37,-579,477,372
 9:30,41.38,-189,-264,343
 9:30,41.4,-424,246,336
 9:30,41.41,-187,-187,312
 9:30,41.42,-571,454,369
 9:30,41.44,-478,348,336
 9:30,41.45,-355,18,370
 9:30,41.47,-238,-91,315
 9:30,41.48,-129,-330,330
 9:30,41.5,-526,408,340
 9:30,41.51,-289,9,319
 9:30,41.52,-528,346,367
 9:30,41.53,-124,-316,330
 9:30,41.55,-238,-181,357
 9:30,41.56,-355,120,328
 9:30,41.58,-151,-271,318
 9:30,41.59,-574,478,363
 9:30,41.6,-189,-255,346
 9:30,41.62,-429,144,363
 9:30,41.63,-178,-208,318
 9:30,41.64,-165,-298,340
 9:30,41.66,-457,298,339
 9:30,41.67,-381,57,364
 9:30,41.69,-565,445,366
 9:30,41.7,-139,-327,327
 9:30,41.71,-322,-34,364
 9:30,41.73,-261,-49,312
 9:30,41.74,-541,382,372
 9:30,41.76,-540,432,357
 9:30,41.77,-267,-129,357
 9:30,41.78,-504,301,376
 9:30,41.8,-133,-301,319
 9:30,41.81,-565,472,358
 9:30,41.82,-382,168,333
 9:30,41.84,-451,199,369
 9:30,41.85,-585,475,355
 9:30,41.87,-166,-280,336
 9:30,41.88,-436,267,334
 9:30,41.89,-198,-168,316
 9:30,41.91,-577,451,369
 9:30,41.92,-492,360,334
 9:30,41.93,-340,-10,363
 9:30,41.95,-252,-66,321
 9:30,41.96,-132,-327,327
 9:30,41.98,-531,421,354
 9:30,41.99,-280,-105,357
 9:30,42,-520,330,381
 9:30,42.02,-136,-310,313
 9:30,42.03,-220,-195,349
 9:30,42.05,-361,139,330
 9:30,42.06,-472,235,369
 9:30,42.07,-573,472,366
 9:30,42.08,-180,-270,331
 9:30,42.1,-420,127,364
 9:30,42.11,-186,-192,316
 9:30,42.13,-580,460,369
 9:30,42.14,-481,333,339
 9:30,42.16,-358,19,361
 9:30,42.17,-564,412,373
 9:30,42.18,-127,-334,324
 9:30,42.19,-517,414,345
 9:30,42.21,-286,0,325
 9:30,42.22,-520,355,378
 9:30,42.24,-553,457,357
 9:30,42.25,-234,-174,352
 9:30,42.26,-345,111,321
 9:30,42.28,-142,-289,325
 9:30,42.29,-573,477,360
 9:30,42.31,-399,199,333
 9:30,42.32,-450,178,369
 9:30,42.33,-169,-232,315
 9:30,42.35,-165,-286,342
 9:30,42.36,-459,294,339
 9:30,42.37,-216,-144,316
 9:30,42.39,-568,442,370
 9:30,42.4,-144,-331,322
 9:30,42.42,-319,-40,366
 9:30,42.43,-261,-42,318
 9:30,42.44,-126,-334,328
 9:30,42.46,-547,436,351
 9:30,42.47,-265,-132,355
 9:30,42.48,-511,294,369
 9:30,42.5,-135,-294,322
 9:30,42.51,-208,-222,348
 9:30,42.53,-381,177,324
 9:30,42.54,-450,207,378
 9:30,42.55,-583,480,369
 9:30,42.57,-174,-285,337
 9:30,42.58,-387,91,361
 9:30,42.6,-201,-162,319
 9:30,42.61,-576,454,367
 9:30,42.62,-498,361,345
 9:30,42.64,-333,-16,363
 9:30,42.65,-559,400,372
 9:30,42.66,-127,-324,327
 9:30,42.68,-540,427,345
 9:30,42.69,-307,49,322
 9:30,42.71,-516,330,378
 9:30,42.72,-558,471,352
 9:30,42.73,-220,-207,345
 9:30,42.75,-372,142,328
 9:30,42.76,-156,-262,316
 9:30,42.77,-580,477,360
 9:30,42.79,-174,-277,336
 9:30,42.8,-406,120,366
 9:30,42.82,-190,-184,324
 9:30,42.83,-151,-316,336
 9:30,42.84,-472,334,340
 9:30,42.86,-355,16,358
 9:30,42.87,-553,421,364
 9:30,42.89,-141,-333,322
 9:30,42.9,-303,-61,358
 9:30,42.91,-279,-18,319
 9:30,42.92,-546,369,369
 9:30,42.94,-555,447,358
 9:30,42.95,-246,-153,357
 9:30,42.97,-496,283,369
 9:30,42.98,-132,-292,319
 9:30,43,-579,483,364
 9:30,43.01,-394,195,324
 9:30,43.02,-444,183,369
 9:30,43.03,-588,478,361
 9:30,43.05,-169,-291,340
 9:30,43.06,-453,294,337
 9:30,43.08,-207,-141,312
 9:30,43.09,-573,441,364
 9:30,43.1,-496,376,348
 9:30,43.12,-325,-34,354
 9:30,43.13,-252,-49,322
 9:30,43.15,-129,-333,319
 9:30,43.16,-549,433,348
 9:30,43.17,-312,55,316
 9:30,43.19,-510,310,364
 9:30,43.2,-141,-307,318
 9:30,43.21,-211,-213,352
 9:30,43.23,-370,162,322
 9:30,43.24,-157,-256,321
 9:30,43.26,-579,480,361
 9:30,43.27,-175,-280,334
 9:30,43.28,-400,108,370
 9:30,43.3,-193,-174,321
 9:30,43.31,-151,-313,330
 9:30,43.32,-489,348,340
 9:30,43.34,-349,4,360
 9:30,43.35,-561,411,367
 9:30,43.37,-127,-337,330
 9:30,43.38,-282,-93,360
 9:30,43.39,-295,9,321
 9:30,43.41,-526,340,367
 9:30,43.42,-553,468,355
 9:30,43.44,-234,-187,346
 9:30,43.45,-351,255,372
 9:30,43.46,-147,-274,316
 9:30,43.48,-579,477,363
 9:30,43.49,-415,225,330
 9:30,43.5,-420,144,367
 9:30,43.52,-183,-204,313
 9:30,43.53,-166,-295,339
 9:30,43.55,-457,300,342
 9:30,43.56,-210,-135,319
 9:30,43.57,-565,435,369
 9:30,43.58,-130,-330,327
 9:30,43.6,-321,-39,367
 9:30,43.61,-264,-36,321
 9:30,43.63,-126,-325,321
 9:30,43.64,-544,445,348
 9:30,43.66,-255,-150,355
 9:30,43.67,-501,297,366
 9:30,43.68,-138,-301,318
 9:30,43.7,-207,-228,355
 9:30,43.71,-390,180,337
 9:30,43.73,-448,202,376
 9:30,43.74,-580,477,360
 9:30,43.75,-166,-286,336
 9:30,43.76,-390,91,367
 9:30,43.78,-193,-162,319
 9:30,43.79,-573,454,367
 9:30,43.81,-495,367,339
 9:30,43.82,-333,-15,358
 9:30,43.83,-550,406,376
 9:30,43.85,-124,-330,325
 9:30,43.86,-535,424,343
 9:30,43.87,-306,36,325
