-------------------------------
 Log opened 04/06/2018 @ 15:39 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

0.768	-0.172	-0.993
0.467	-0.778	-1.102
0.185	0.021	-1.103
0.534	-0.278	-1.024
0.217	-0.575	-1.164
0.423	-0.824	-1.128
0.208	0.139	-1.079
0.542	-0.417	-1.027
0.192	-0.446	-1.158
0.432	0.159	-0.995
0.378	-0.816	-1.134
0.244	0.238	-1.060
0.536	-0.563	-1.050
0.174	-0.299	-1.146
0.327	-0.800	-1.158
0.279	0.275	-1.039
0.516	-0.676	-1.071
0.159	-0.150	-1.135
0.511	-0.090	-1.015
0.285	-0.722	-1.157
0.316	0.278	-1.019
0.475	-0.774	-1.100
0.175	-0.006	-1.015
0.235	-0.606	-1.173
0.365	0.243	-1.013
0.443	-0.809	-1.123
0.191	0.096	-1.093
0.540	-0.372	-1.030
0.198	-0.500	-1.161
0.426	0.174	-1.003
0.397	-0.838	-1.140
0.537	-0.523	-1.053
0.177	-0.351	-1.149
0.464	0.084	-1.006
0.343	-0.806	-1.144
0.273	0.261	-1.051
0.522	-0.641	-1.071
0.179	-0.195	-1.138
0.499	-0.050	-1.004
0.301	-0.739	-1.158
0.487	-0.732	-1.093
0.169	-0.053	-1.118
0.529	-0.185	-1.013
0.246	-0.653	-1.170
0.359	0.266	-1.019
0.459	-0.810	-1.118
0.194	0.079	-1.096
0.548	-0.331	-1.024
0.208	-0.519	-1.009
0.409	-0.829	-1.132
0.209	0.182	-1.073
0.209	0.182	-1.073
0.166	-0.079	-1.126
0.258	-0.668	-1.166
0.345	0.267	-1.015
0.465	-0.795	-1.106
0.183	0.063	-1.099
0.540	-0.314	-1.031
0.209	-0.549	-1.163
0.401	0.218	-1.013
0.414	-0.839	-1.131
0.536	-0.465	-1.038
0.189	-0.404	-1.160
0.452	0.119	-1.003
0.362	-0.812	-1.144
0.241	0.253	-1.054
0.528	-0.612	-1.060
0.166	-0.244	-1.143
0.494	0.002	-1.001
0.323	-0.784	-1.154
0.505	-0.697	-1.082
0.165	-0.117	-1.122
0.520	-0.122	-1.010
0.276	-0.693	-1.161
0.342	0.276	-1.021
0.475	-0.789	-1.111
0.177	0.023	-1.097
0.534	-0.285	-1.021
0.223	0.240	-1.009
0.427	-0.829	-1.125
0.197	0.136	-1.083
0.545	-0.423	-1.039
0.191	-0.446	-1.151
0.429	0.151	-1.004
0.369	-0.848	-1.144
0.235	0.224	-1.060
0.536	-0.558	-1.067
0.478	0.043	-1.003
0.328	-0.798	-1.157
0.275	0.276	-1.038
0.505	-0.677	-1.080
0.171	-0.154	-1.128
0.511	-0.092	-1.010
0.284	-0.711	-1.169
0.325	0.272	-1.019
0.476	-0.768	-1.112
0.536	-0.241	-1.022
0.233	-0.600	-1.157
0.374	0.253	-1.013
0.430	-0.826	-1.118
0.198	0.122	-1.085
0.542	-0.391	-1.030
0.542	-0.391	-1.030
0.192	-0.400	-1.144
0.444	0.125	-1.010
0.369	-0.824	-1.147
0.244	0.241	-1.057
0.528	-0.615	-1.067
0.166	-0.244	-1.134
0.494	-0.009	-1.007
0.293	0.275	-1.028
0.493	-0.713	-1.096
0.169	-0.098	-1.125
0.520	-0.124	-1.007
0.266	-0.696	-1.163
0.333	0.272	-1.015
0.476	-0.780	-1.118
0.177	0.014	-1.109
0.539	-0.575	-1.157
0.394	0.240	-1.007
0.427	-0.822	-1.123
0.195	0.145	-1.077
0.549	-0.438	-1.036
0.195	-0.446	-1.151
0.443	0.148	-0.999
0.371	-0.826	-1.140
0.246	0.232	-1.062
0.177	-0.288	-1.137
0.482	0.032	-0.993
0.327	-0.790	-1.152
0.282	0.276	-1.039
0.497	-0.691	-1.077
0.163	-0.122	-1.122
0.510	-0.114	-1.006
0.264	-0.703	-1.163
0.330	0.275	-1.102
0.179	0.017	-1.111
0.536	-0.270	-1.012
0.233	-0.578	-1.160
0.386	0.230	-1.007
0.432	-0.830	-1.128
0.201	0.139	-1.076
0.540	-0.429	-1.036
0.195	-0.444	-1.154
0.363	-0.829	-1.143
0.232	0.226	-1.059
0.528	-0.574	-1.056
0.168	-0.287	-1.137
0.482	0.041	-1.004
0.317	-0.795	-1.160
0.279	0.275	-1.038
0.505	-0.688	-1.083
0.166	-0.134	-1.125
0.166	-0.134	-1.125
0.221	-0.575	-1.163
0.391	0.229	-1.004
0.420	-0.832	-1.123
0.203	0.133	-1.094
0.191	-0.450	-1.158
0.430	0.159	-1.006
0.381	-0.830	-1.144
0.221	0.218	-1.062
0.537	-0.552	-1.056
0.171	-0.310	-1.137
0.479	0.052	-0.998
0.328	-0.803	-1.157
0.270	-0.677	-1.077
0.162	-0.150	-1.126
0.510	-0.087	-1.006
0.276	-0.723	-1.161
0.328	0.279	-1.021
0.485	-0.769	-1.097
0.179	0.003	-1.106
0.534	-0.240	-1.021
0.235	-0.604	-1.158
