-------------------------------
 Log opened 20/06/2018 @ 15:49 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.603	0.661	-0.610
-0.520	1.181	0.038
-0.572	0.713	-0.087
-0.574	0.983	-0.528
-0.528	0.989	0.343
-0.529	1.187	0.209
-0.587	0.659	-0.278
-0.552	1.076	-0.368
-0.540	0.894	0.262
-0.594	0.780	-0.700
-0.508	1.151	0.308
-0.597	0.638	-0.446
-0.549	1.137	-0.175
-0.552	0.810	-0.653
-0.513	1.099	0.369
-0.595	0.650	-0.583
-0.528	1.173	0.012
-0.577	0.728	-0.044
-0.569	0.969	-0.552
-0.528	1.009	0.368
-0.597	0.813	-0.484
-0.523	1.077	0.108
-0.591	0.748	-0.322
-0.531	1.051	-0.180
-0.554	0.856	-0.456
-0.519	1.039	0.145
-0.600	0.735	-0.400
-0.528	1.070	-0.070
-0.569	0.812	-0.096
-0.555	0.931	-0.401
-0.536	0.993	0.142
-0.592	0.761	-0.462
-0.525	1.091	-0.206
-0.554	0.986	-0.305
-0.528	0.938	0.102
-0.592	0.801	-0.481
-0.517	1.071	0.104
-0.592	0.743	-0.313
-0.545	1.039	-0.195
-0.552	0.870	0.015
-0.536	0.926	0.285
-0.598	0.772	-0.717
-0.514	1.173	-0.415
-0.546	1.125	-0.229
-0.549	0.821	0.171
-0.591	0.841	-0.673
-0.519	1.117	0.360
-0.603	0.638	-0.548
-0.531	1.160	-0.046
-0.562	0.743	-0.002
-0.572	0.938	-0.586
-0.595	0.684	-0.664
-0.528	1.178	0.139
-0.583	0.696	-0.197
-0.562	1.036	-0.433
-0.534	0.937	0.302
-0.606	0.754	-0.706
-0.522	1.175	0.267
-0.591	0.647	-0.374
-0.554	0.851	0.188
