-------------------------------
 Log opened 20/06/2018 @ 15:45 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.543	0.896	0.244
-0.589	0.787	-0.706
-0.511	1.149	0.325
-0.591	0.650	-0.465
-0.531	1.141	-0.165
-0.554	0.797	0.111
-0.580	0.873	-0.653
-0.525	1.088	0.368
-0.528	1.176	0.021
-0.566	0.719	-0.067
-0.574	0.978	-0.537
-0.525	1.001	0.352
-0.603	0.697	-0.685
-0.517	1.183	0.182
-0.580	0.664	-0.256
-0.557	1.071	-0.394
-0.592	0.769	-0.710
-0.514	1.154	0.299
-0.601	0.641	-0.432
-0.537	1.126	-0.217
-0.534	1.138	-0.227
-0.568	0.815	-0.664
-0.516	1.105	0.349
-0.606	0.633	-0.549
-0.520	1.180	-0.043
-0.574	0.739	-0.003
-0.565	0.952	-0.581
-0.539	1.025	0.334
-0.597	0.681	-0.658
-0.519	1.187	0.128
-0.549	1.038	-0.433
-0.540	0.926	0.291
-0.595	0.752	-0.693
-0.513	1.173	0.262
-0.604	0.644	-0.374
-0.528	1.125	-0.252
-0.565	0.827	0.191
-0.584	0.839	-0.684
-0.604	0.635	-0.522
-0.526	1.170	-0.073
-0.514	1.183	0.233
-0.584	0.655	-0.331
-0.546	1.096	-0.308
-0.591	0.809	-0.703
-0.510	1.132	0.327
-0.600	0.635	-0.487
-0.534	1.147	-0.124
-0.554	0.789	0.081
-0.572	0.899	-0.632
-0.514	1.071	0.371
-0.603	0.658	-0.618
-0.571	0.710	-0.101
-0.568	0.986	-0.510
-0.531	0.978	0.343
-0.606	0.720	-0.697
-0.522	1.187	0.204
-0.587	0.656	-0.275
-0.548	1.076	-0.346
-0.549	0.882	0.253
-0.591	1.152	0.322
