-------------------------------
 Log opened 20/06/2018 @ 15:46 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.539	0.954	0.308
-0.603	0.745	-0.706
-0.517	1.181	0.255
-0.594	0.641	-0.272
-0.549	0.851	0.189
-0.594	0.829	-0.696
-0.516	1.125	0.351
-0.598	0.641	-0.510
-0.529	1.160	-0.093
-0.562	0.764	0.038
-0.574	0.926	-0.616
-0.523	1.068	0.366
-0.519	1.181	0.090
-0.581	0.703	-0.140
-0.562	1.009	-0.479
-0.520	0.954	0.336
-0.604	0.731	-0.693
-0.508	1.175	0.232
-0.583	0.661	-0.319
-0.549	1.088	-0.314
-0.520	1.048	0.368
-0.609	0.676	-0.710
-0.520	1.183	0.197
-0.578	0.696	-0.259
-0.566	1.019	-0.386
-0.603	0.728	-0.735
-0.504	1.170	0.327
-0.589	0.647	-0.439
-0.549	1.094	-0.204
-0.552	0.868	0.151
-0.604	0.797	-0.697
-0.499	1.144	0.374
-0.606	0.641	-0.574
-0.531	1.146	0.011
-0.589	0.890	-0.603
-0.516	1.080	0.385
-0.606	0.661	-0.679
-0.514	1.180	0.139
-0.574	0.720	-0.188
-0.575	0.977	-0.467
-0.517	1.195	0.189
-0.586	0.661	-0.256
-0.557	1.062	-0.377
-0.533	0.902	0.273
-0.601	0.781	-0.710
-0.520	1.155	0.302
-0.594	0.629	-0.432
-0.545	1.125	-0.198
-0.546	0.859	-0.671
-0.517	1.103	0.368
-0.601	0.642	-0.575
-0.536	1.169	-0.011
-0.575	0.735	-0.031
-0.577	0.954	-0.558
-0.522	1.025	0.365
-0.604	0.691	-0.664
-0.513	1.190	0.148
-0.563	1.038	-0.412
-0.528	0.928	0.293
-0.601	0.755	-0.711
