-------------------------------
 Log opened 20/06/2018 @ 15:50 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.598	0.647	-0.484
-0.536	1.146	-0.134
-0.557	0.790	0.098
-0.577	1.073	0.366
-0.598	0.656	-0.618
-0.520	1.184	0.040
-0.575	0.714	-0.081
-0.574	0.986	-0.517
-0.519	0.993	0.345
-0.603	0.711	-0.699
-0.522	1.178	0.195
-0.595	0.664	-0.285
-0.533	0.893	0.269
-0.595	0.783	-0.702
-0.516	1.151	0.310
-0.587	0.639	-0.436
-0.537	1.135	-0.185
-0.551	0.813	0.127
-0.580	0.867	-0.661
-0.525	1.097	0.374
-0.555	0.867	0.136
-0.578	0.830	-0.638
-0.522	1.103	0.313
-0.603	0.676	-0.520
-0.526	1.131	-0.050
-0.569	0.804	0.009
-0.572	0.900	-0.578
-0.528	1.056	0.328
-0.517	1.144	0.079
-0.568	0.746	-0.153
-0.552	0.981	-0.443
-0.543	0.981	0.290
-0.604	0.732	-0.661
-0.519	1.144	0.206
-0.594	0.702	-0.319
-0.540	1.044	-0.301
-0.552	0.900	-0.650
-0.517	1.118	0.296
-0.592	0.670	-0.464
-0.533	1.100	-0.133
-0.511	1.080	0.371
-0.597	0.665	-0.615
-0.523	1.172	0.041
-0.574	0.720	-0.081
-0.568	0.993	-0.526
-0.531	0.993	0.356
-0.601	0.710	-0.687
-0.592	0.664	-0.275
-0.548	1.064	-0.366
-0.539	0.900	0.266
-0.597	0.786	-0.708
-0.513	1.152	0.305
-0.595	0.644	-0.447
-0.539	1.135	-0.189
-0.554	0.812	0.142
-0.586	1.106	0.360
-0.600	0.647	-0.560
-0.536	1.173	-0.024
-0.572	0.742	-0.017
-0.571	0.949	-0.575
