-------------------------------
 Log opened 20/06/2018 @ 11:57 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.142	1.108	0.150
-0.172	1.053	0.418
-0.133	0.876	0.549
-0.143	0.815	0.740
-0.162	1.160	0.073
-0.171	0.980	0.517
-0.145	0.940	0.433
-0.172	1.192	0.142
-0.145	0.810	0.726
-0.156	1.192	0.027
-0.163	0.917	0.620
-0.174	1.147	0.244
-0.145	0.827	0.673
-0.165	1.230	0.014
-0.150	0.864	0.705
-0.150	1.074	0.191
-0.188	1.077	0.369
-0.137	0.858	0.577
-0.171	1.225	0.044
-0.140	1.143	0.095
