-------------------------------
 Log opened 20/06/2018 @ 15:21 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.920	0.816	0.023
-0.911	1.089	-0.175
-0.925	1.044	0.275
-0.919	0.838	-0.288
-0.922	1.222	0.218
-0.926	0.768	-0.076
-0.911	0.967	0.230
-0.926	0.903	-0.287
-0.919	1.195	0.269
-0.917	0.768	-0.162
-0.916	1.198	0.008
-0.920	0.894	0.156
-0.912	0.978	-0.259
-0.919	1.147	0.301
-0.909	0.781	0.092
-0.919	0.832	0.070
-0.911	1.054	-0.211
-0.912	1.071	0.290
-0.928	0.810	-0.267
-0.909	1.227	0.180
-0.914	1.076	0.128
-0.931	0.873	-0.095
-0.914	1.128	0.041
-0.920	0.900	0.053
-0.909	1.039	0.143
-0.932	0.900	-0.117
-0.909	1.128	0.078
-0.926	0.877	0.006
-0.922	1.065	-0.069
-0.909	0.983	0.121
-0.932	0.945	-0.122
-0.916	1.118	0.107
-0.926	0.864	-0.032
-0.916	0.948	0.107
-0.920	0.978	-0.127
-0.911	1.083	0.128
-0.937	0.876	-0.078
-0.909	1.118	0.021
-0.917	0.912	0.069
-0.926	1.022	-0.110
-0.920	1.164	-0.082
-0.916	0.960	0.221
-0.919	0.911	-0.282
-0.917	1.189	0.273
-0.931	0.778	-0.160
-0.928	0.893	0.148
-0.916	0.972	-0.261
-0.916	1.138	0.294
-0.920	0.781	-0.233
-0.912	1.222	0.105
-0.928	0.830	0.070
-0.917	1.056	-0.208
-0.916	1.068	0.288
-0.928	0.807	-0.281
-0.928	0.786	-0.044
-0.912	1.128	-0.125
-0.925	1.004	0.238
-0.917	0.874	-0.293
-0.922	1.212	0.253
-0.919	0.764	-0.133
