-------------------------------
 Log opened 20/06/2018 @ 15:23 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.912	0.929	0.188
-0.916	0.948	-0.276
-0.914	1.175	0.290
-0.923	0.769	-0.211
-0.914	1.225	0.061
-0.920	0.858	0.114
-0.920	1.028	-0.238
-0.925	0.807	-0.256
-0.912	1.228	0.148
-0.926	0.806	0.011
-0.916	1.097	-0.168
-0.925	1.038	0.273
-0.922	0.847	-0.290
-0.909	1.224	0.221
-0.923	0.777	-0.081
-0.920	0.954	0.217
-0.925	0.919	-0.291
-0.916	1.187	0.270
-0.925	0.769	-0.175
-0.919	1.205	0.021
-0.937	0.970	-0.253
-0.902	1.151	0.311
-0.926	0.780	-0.255
-0.920	1.215	0.145
-0.916	0.851	0.024
-0.931	1.030	-0.183
-0.903	1.093	0.291
-0.925	1.233	0.215
-0.914	0.803	-0.072
-0.923	1.108	-0.092
-0.906	1.022	0.235
-0.935	0.868	-0.299
-0.908	1.218	0.285
-0.923	0.778	-0.163
-0.929	1.164	-0.003
-0.906	0.935	0.160
-0.914	1.175	0.294
-0.926	0.775	-0.240
-0.923	1.207	0.108
-0.908	0.874	0.070
-0.925	1.157	-0.102
-0.923	0.969	0.229
-0.923	0.908	-0.296
-0.922	1.193	0.258
-0.914	1.201	0.008
-0.926	0.893	0.153
-0.909	0.983	-0.273
-0.922	1.147	0.288
-0.916	0.786	-0.233
-0.916	1.221	0.102
-0.925	0.827	0.050
-0.914	1.068	-0.203
-0.916	1.070	0.288
-0.922	1.239	0.177
-0.926	0.798	-0.031
-0.920	1.122	-0.143
-0.916	1.009	0.247
-0.919	0.877	-0.291
-0.912	1.213	0.232
-0.917	0.766	-0.121
