-------------------------------
 Log opened 20/06/2018 @ 15:39 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-1.378	1.041	0.587
-1.373	1.080	-0.058
-1.393	1.299	0.754
-1.399	1.363	0.447
-1.367	0.949	0.459
-1.373	1.160	0.014
-1.385	1.234	0.757
-1.370	0.908	-0.058
-1.393	1.378	0.583
-1.370	0.906	0.313
-1.389	1.239	0.122
-1.389	0.960	-0.090
-1.402	1.366	0.668
-1.366	0.871	0.180
-1.387	1.302	0.253
-1.381	1.065	0.636
-1.367	1.042	-0.082
-1.402	1.323	0.743
-1.369	0.871	0.069
-1.396	1.360	0.398
-1.393	1.375	0.681
-1.355	0.896	0.177
-1.399	1.266	0.246
-1.364	1.122	0.652
-1.372	1.006	0.751
-1.355	0.867	0.046
-1.396	1.335	0.409
-1.360	1.030	0.517
-1.389	1.079	-0.034
-1.381	1.305	0.766
-1.370	0.876	-0.050
-1.393	1.373	0.543
-1.357	0.961	0.362
-1.384	1.225	0.739
-1.369	0.911	-0.105
-1.393	1.384	0.667
-1.361	0.894	0.214
-1.393	1.253	0.212
-1.373	1.141	0.667
-1.375	0.970	-0.111
-1.392	1.369	0.464
-1.372	0.949	0.426
-1.375	1.170	0.027
-1.381	1.212	0.752
-1.367	0.917	-0.069
-1.360	0.891	0.291
-1.384	1.257	0.151
-1.384	1.128	0.696
-1.369	0.987	-0.102
-1.398	1.358	0.691
-1.363	0.864	0.156
-1.385	1.318	0.290
-1.387	1.042	0.595
-1.393	1.300	0.752
-1.363	0.868	0.031
-1.393	1.353	0.435
-1.375	0.966	0.471
-1.376	1.151	0.003
-1.392	1.241	0.761
-1.366	0.905	-0.044
