-------------------------------
 Log opened 20/06/2018 @ 15:16 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.568	1.173	-0.079
-0.601	0.771	0.024
-0.569	1.062	0.352
-0.636	0.676	-0.653
-0.571	1.192	0.098
-0.624	0.697	-0.165
-0.610	1.022	-0.490
-0.577	0.972	0.319
-0.644	0.735	-0.720
-0.565	1.189	0.221
-0.623	0.655	-0.314
-0.586	0.882	0.218
-0.632	0.809	-0.713
-0.566	1.146	0.317
-0.635	0.638	-0.496
-0.580	1.160	-0.148
-0.592	0.792	0.073
-0.627	0.893	-0.644
-0.560	1.085	0.357
-0.566	1.183	0.035
