-------------------------------
 Log opened 20/06/2018 @ 15:19 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.905	1.114	0.343
-0.916	0.793	-0.310
-0.911	0.784	0.014
-0.908	1.102	-0.177
-0.906	1.027	0.323
-0.919	0.838	-0.340
-0.902	1.230	0.278
-0.912	0.758	-0.096
-0.902	1.167	-0.070
-0.905	0.943	0.259
-0.909	0.919	-0.336
-0.920	0.754	-0.200
-0.905	1.213	0.050
-0.916	0.868	0.169
-0.909	0.992	-0.290
-0.903	1.128	0.357
-0.923	0.777	-0.278
-0.905	1.244	0.162
-0.917	0.809	0.055
-0.906	1.067	0.340
