sep=,

June 15. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:10,28.58,,,,,,,,,,301,339,-310,
 8:10,28.59,,,,,,,,,,352,372,397,
 8:10,28.60,,,,,,,,,,351,240,294,
 8:10,28.62,,,,,,,,,,318,571,-139,
 8:10,28.63,,,,,,,,,,357,420,327,
 8:10,28.64,,,,,,,,,,280,463,-489,
 8:10,28.66,,,,,,,,,,360,265,378,
 8:10,28.67,,,,,,,,,,327,261,-58,
 8:10,28.69,,,,,,,,,,340,475,228,
 8:10,28.70,,,,,,,,,,357,283,421,
 8:10,28.71,,,,,,,,,,292,570,-370,
 8:10,28.73,,,,,,,,,,330,244,75,
 8:10,28.74,,,,,,,,,,303,372,-393,
 8:10,28.76,,,,,,,,,,352,339,423,
 8:10,28.77,,,,,,,,,,348,231,204,
 8:10,28.78,,,,,,,,,,318,549,-16,
 8:10,28.80,,,,,,,,,,300,324,-300,
 8:10,28.81,,,,,,,,,,286,520,-478,
 8:10,28.82,,,,,,,,,,352,238,292,
 8:10,28.84,,,,,,,,,,318,283,-183,
 8:10,28.85,,,,,,,,,,351,435,321,
 8:10,28.87,,,,,,,,,,288,475,-495,
 8:10,28.88,,,,,,,,,,303,573,-265,
 8:10,28.89,,,,,,,,,,333,261,-42,
 8:10,28.91,,,,,,,,,,291,417,-453,
 8:10,28.92,,,,,,,,,,367,291,415,
 8:10,28.94,,,,,,,,,,306,567,-369,
 8:10,28.95,,,,,,,,,,333,517,102,
 8:10,28.96,,,,,,,,,,300,373,-390,
 8:10,28.98,,,,,,,,,,288,544,-448,
 8:10,28.99,,,,,,,,,,343,222,198,
 8:10,29.00,,,,,,,,,,325,540,-25,
 8:10,29.02,,,,,,,,,,357,369,393,
 8:10,29.03,,,,,,,,,,291,516,-477,
 8:10,29.05,,,,,,,,,,306,571,-133,
 8:10,29.06,,,,,,,,,,319,294,-198,
 8:10,29.07,,,,,,,,,,361,423,343,
 8:10,29.08,,,,,,,,,,354,261,364,
 8:10,29.10,,,,,,,,,,303,571,-250,
 8:10,29.11,,,,,,,,,,339,466,241,
 8:10,29.13,,,,,,,,,,291,424,-459,
 8:10,29.14,,,,,,,,,,361,285,415,
 8:10,29.16,,,,,,,,,,330,250,61,
 8:10,29.17,,,,,,,,,,334,511,118,
 8:10,29.18,,,,,,,,,,351,324,424,
 8:10,29.20,,,,,,,,,,294,546,-427,
 8:10,29.21,,,,,,,,,,349,222,190,
 8:10,29.23,,,,,,,,,,301,327,-307,
 8:10,29.24,,,,,,,,,,352,379,391,
 8:10,29.25,,,,,,,,,,345,235,292,
 8:10,29.26,,,,,,,,,,312,573,-132,
 8:10,29.28,,,,,,,,,,307,297,-187,
 8:10,29.29,,,,,,,,,,285,475,-490,
 8:10,29.31,,,,,,,,,,355,253,367,
 8:10,29.32,,,,,,,,,,325,262,-61,
 8:10,29.33,,,,,,,,,,342,472,234,
 8:10,29.35,,,,,,,,,,286,420,-460,
 8:10,29.36,,,,,,,,,,294,574,-355,
 8:10,29.37,,,,,,,,,,339,243,61,
 8:10,29.39,,,,,,,,,,303,372,-397,
 8:10,29.40,,,,,,,,,,369,325,424,
 8:10,29.42,,,,,,,,,,282,546,-432,
 8:10,29.43,,,,,,,,,,319,549,-6,
 8:10,29.44,,,,,,,,,,307,339,-298,
 8:10,29.46,,,,,,,,,,291,513,-481,
 8:10,29.47,,,,,,,,,,352,234,286,
 8:10,29.49,,,,,,,,,,319,568,-136,
 8:10,29.50,,,,,,,,,,351,423,328,
 8:10,29.51,,,,,,,,,,289,474,-489,
 8:10,29.53,,,,,,,,,,306,579,-256,
 8:10,29.54,,,,,,,,,,318,261,-66,
 8:10,29.55,,,,,,,,,,342,475,237,
 8:10,29.57,,,,,,,,,,357,294,418,
 8:10,29.58,,,,,,,,,,297,561,-352,
 8:10,29.60,,,,,,,,,,334,517,127,
 8:10,29.61,,,,,,,,,,294,381,-394,
 8:10,29.62,,,,,,,,,,366,333,418,
 8:10,29.64,,,,,,,,,,348,237,187,
 8:10,29.65,,,,,,,,,,330,537,18,
 8:10,29.66,,,,,,,,,,363,358,406,
 8:10,29.68,,,,,,,,,,297,528,-478,
 8:10,29.69,,,,,,,,,,354,229,270,
 8:10,29.71,,,,,,,,,,310,295,-202,
 8:10,29.72,,,,,,,,,,355,418,345,
 8:10,29.73,,,,,,,,,,357,252,358,
 8:10,29.75,,,,,,,,,,307,573,-234,
 8:10,29.76,,,,,,,,,,327,271,-79,
 8:10,29.78,,,,,,,,,,289,427,-465,
 8:10,29.79,,,,,,,,,,361,277,414,
 8:10,29.80,,,,,,,,,,330,238,58,
 8:10,29.82,,,,,,,,,,342,511,138,
 8:10,29.83,,,,,,,,,,297,378,-403,
 8:10,29.84,,,,,,,,,,292,549,-430,
 8:10,29.86,,,,,,,,,,343,235,172,
 8:10,29.87,,,,,,,,,,307,340,-312,
 8:10,29.89,,,,,,,,,,361,372,394,
 8:10,29.90,,,,,,,,,,282,519,-489,
 8:10,29.91,,,,,,,,,,318,570,-120,
 8:10,29.92,,,,,,,,,,309,300,-202,
 8:10,29.94,,,,,,,,,,349,489,-489,
 8:10,29.96,,,,,,,,,,343,259,367,
 8:10,29.97,,,,,,,,,,307,570,-244,
 8:10,29.98,,,,,,,,,,340,463,238,
 8:10,30.00,,,,,,,,,,285,427,-463,
 8:10,30.01,,,,,,,,,,366,289,415,
 8:10,30.02,,,,,,,,,,331,244,58,
 8:10,30.04,,,,,,,,,,342,510,135,
 8:10,30.05,,,,,,,,,,360,327,420,
 8:10,30.07,,,,,,,,,,294,552,-427,
 8:10,30.08,,,,,,,,,,340,225,186,
 8:10,30.09,,,,,,,,,,310,337,-310,
 8:10,30.10,,,,,,,,,,357,369,396,
 8:10,30.12,,,,,,,,,,340,235,285,
 8:10,30.13,,,,,,,,,,312,559,-126,
 8:10,30.15,,,,,,,,,,319,294,-193,
 8:10,30.16,,,,,,,,,,286,474,-489,
 8:10,30.17,,,,,,,,,,348,256,361,
 8:10,30.19,,,,,,,,,,328,267,-75,
 8:10,30.20,,,,,,,,,,336,469,241,
 8:10,30.22,,,,,,,,,,288,429,-457,
 8:10,30.23,,,,,,,,,,298,573,-346,
 8:10,30.25,,,,,,,,,,330,244,58,
 8:10,30.26,,,,,,,,,,307,382,-403,
 8:10,30.27,,,,,,,,,,363,325,427,
 8:10,30.28,,,,,,,,,,294,561,-420,
 8:10,30.30,,,,,,,,,,325,543,31,
 8:10,30.31,,,,,,,,,,303,342,-328,
 8:10,30.33,,,,,,,,,,280,525,-475,
 8:10,30.34,,,,,,,,,,352,237,268,
 8:10,30.35,,,,,,,,,,315,556,-97,
 8:10,30.37,,,,,,,,,,348,409,351,
 8:10,30.38,,,,,,,,,,292,486,-493,
 8:10,30.39,,,,,,,,,,307,574,-223,
 8:10,30.41,,,,,,,,,,331,264,-90,
 8:10,30.42,,,,,,,,,,346,457,265,
 8:10,30.44,,,,,,,,,,369,280,411,
 8:10,30.45,,,,,,,,,,300,573,-342,
 8:10,30.46,,,,,,,,,,328,498,147,
 8:10,30.48,,,,,,,,,,292,396,-414,
 8:10,30.49,,,,,,,,,,357,313,423,
 8:10,30.51,,,,,,,,,,345,228,166,
 8:10,30.52,,,,,,,,,,336,534,28,
 8:10,30.53,,,,,,,,,,364,361,403,
 8:10,30.55,,,,,,,,,,286,526,-466,
 8:10,30.56,,,,,,,,,,351,237,265,
 8:10,30.57,,,,,,,,,,315,288,-220,
 8:10,30.59,,,,,,,,,,345,411,348,
 8:10,30.60,,,,,,,,,,358,240,357,
 8:10,30.62,,,,,,,,,,300,577,-232,
 8:10,30.63,,,,,,,,,,325,268,-94,
 8:10,30.64,,,,,,,,,,283,432,-471,
 8:10,30.66,,,,,,,,,,361,282,411,
 8:10,30.67,,,,,,,,,,340,235,27,
 8:10,30.68,,,,,,,,,,345,505,141,
 8:10,30.70,,,,,,,,,,292,388,-421,
 8:10,30.71,,,,,,,,,,288,553,-430,
 8:10,30.73,,,,,,,,,,342,228,171,
 8:10,30.74,,,,,,,,,,303,342,-327,
 8:10,30.75,,,,,,,,,,369,361,388,
 8:10,30.77,,,,,,,,,,283,519,-480,
 8:10,30.78,,,,,,,,,,322,565,-115,
 8:10,30.80,,,,,,,,,,310,298,-217,
 8:10,30.81,,,,,,,,,,295,483,-490,
 8:10,30.82,,,,,,,,,,358,255,355,
 8:10,30.83,,,,,,,,,,297,573,-235,
 8:10,30.85,,,,,,,,,,351,469,249,
 8:10,30.86,,,,,,,,,,286,430,-469,
 8:10,30.88,,,,,,,,,,289,571,-346,
 8:10,30.89,,,,,,,,,,342,237,57,
 8:10,30.91,,,,,,,,,,336,496,129,
 8:10,30.92,,,,,,,,,,360,321,432,
 8:10,30.93,,,,,,,,,,292,549,-415,
 8:10,30.94,,,,,,,,,,324,534,30,
 8:10,30.96,,,,,,,,,,306,337,-331,
 8:10,30.97,,,,,,,,,,355,358,405,
 8:10,30.99,,,,,,,,,,351,232,271,
 8:10,31.00,,,,,,,,,,316,561,-102,
 8:10,31.01,,,,,,,,,,358,415,357,
 8:10,31.03,,,,,,,,,,289,478,-489,
 8:10,31.04,,,,,,,,,,361,255,358,
 8:10,31.06,,,,,,,,,,327,264,-88,
 8:10,31.07,,,,,,,,,,346,460,258,
 8:10,31.08,,,,,,,,,,360,274,414,
 8:10,31.10,,,,,,,,,,301,571,-342,
 8:10,31.11,,,,,,,,,,334,241,45,
 8:10,31.12,,,,,,,,,,295,384,-420,
 8:10,31.14,,,,,,,,,,360,319,424,
 8:10,31.15,,,,,,,,,,343,226,168,
 8:10,31.17,,,,,,,,,,334,546,21,
 8:10,31.18,,,,,,,,,,300,340,-319,
 8:10,31.19,,,,,,,,,,285,522,-477,
 8:10,31.21,,,,,,,,,,345,234,277,
 8:10,31.22,,,,,,,,,,312,303,-211,
