sep=,

June 15. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:11,52.03,,,,,,,,,,340,232,196,
 8:11,52.05,,,,,,,,,,325,549,-15,
 8:11,52.06,,,,,,,,,,358,375,397,
 8:11,52.07,,,,,,,,,,291,508,-480,
 8:11,52.09,,,,,,,,,,358,226,294,
 8:11,52.10,,,,,,,,,,315,285,-187,
 8:11,52.12,,,,,,,,,,348,429,331,
 8:11,52.13,,,,,,,,,,354,258,367,
 8:11,52.14,,,,,,,,,,310,571,-255,
 8:11,52.16,,,,,,,,,,331,250,-60,
 8:11,52.17,,,,,,,,,,282,423,-469,
 8:11,52.18,,,,,,,,,,361,289,415,
 8:11,52.20,,,,,,,,,,324,241,72,
 8:11,52.21,,,,,,,,,,328,505,132,
 8:11,52.23,,,,,,,,,,295,379,-400,
 8:11,52.24,,,,,,,,,,289,544,-432,
 8:11,52.25,,,,,,,,,,343,232,181,
 8:11,52.27,,,,,,,,,,318,535,28,
 8:11,52.28,,,,,,,,,,357,361,408,
 8:11,52.30,,,,,,,,,,285,529,-474,
 8:11,52.31,,,,,,,,,,321,559,-93,
 8:11,52.32,,,,,,,,,,307,303,-223,
 8:11,52.33,,,,,,,,,,357,414,355,
 8:11,52.35,,,,,,,,,,357,252,358,
 8:11,52.36,,,,,,,,,,307,568,-225,
 8:11,52.38,,,,,,,,,,343,463,267,
 8:11,52.39,,,,,,,,,,295,439,-471,
 8:11,52.41,,,,,,,,,,355,277,405,
 8:11,52.42,,,,,,,,,,336,237,43,
 8:11,52.43,,,,,,,,,,334,498,157,
 8:11,52.44,,,,,,,,,,369,309,421,
 8:11,52.46,,,,,,,,,,292,559,-420,
 8:11,52.47,,,,,,,,,,336,234,153,
 8:11,52.49,,,,,,,,,,297,334,-340,
 8:11,52.50,,,,,,,,,,361,367,406,
 8:11,52.51,,,,,,,,,,348,238,271,
 8:11,52.53,,,,,,,,,,318,559,-96,
 8:11,52.54,,,,,,,,,,315,309,-228,
 8:11,52.56,,,,,,,,,,283,493,-493,
 8:11,52.57,,,,,,,,,,355,250,351,
 8:11,52.58,,,,,,,,,,324,267,-99,
 8:11,52.60,,,,,,,,,,343,466,270,
 8:11,52.61,,,,,,,,,,295,436,-466,
 8:11,52.62,,,,,,,,,,304,567,-327,
 8:11,52.64,,,,,,,,,,336,243,34,
 8:11,52.65,,,,,,,,,,292,393,-421,
 8:11,52.67,,,,,,,,,,357,318,427,
 8:11,52.68,,,,,,,,,,294,546,-415,
 8:11,52.69,,,,,,,,,,330,540,21,
 8:11,52.71,,,,,,,,,,307,343,-336,
 8:11,52.72,,,,,,,,,,288,529,-472,
 8:11,52.73,,,,,,,,,,355,235,271,
 8:11,52.75,,,,,,,,,,310,567,-96,
 8:11,52.76,,,,,,,,,,354,408,348,
 8:11,52.78,,,,,,,,,,291,483,-486,
 8:11,52.79,,,,,,,,,,316,574,-223,
 8:11,52.80,,,,,,,,,,316,274,-96,
 8:11,52.82,,,,,,,,,,348,447,273,
 8:11,52.83,,,,,,,,,,358,280,409,
 8:11,52.84,,,,,,,,,,298,571,-336,
 8:11,52.86,,,,,,,,,,337,499,156,
 8:11,52.87,,,,,,,,,,295,394,-418,
 8:11,52.89,,,,,,,,,,358,315,427,
 8:11,52.90,,,,,,,,,,342,240,133,
 8:11,52.91,,,,,,,,,,340,538,52,
 8:11,52.93,,,,,,,,,,357,354,409,
 8:11,52.94,,,,,,,,,,297,529,-456,
 8:11,52.96,,,,,,,,,,345,232,243,
 8:11,52.97,,,,,,,,,,310,307,-240,
 8:11,52.98,,,,,,,,,,348,399,367,
 8:11,53.00,,,,,,,,,,357,244,334,
 8:11,53.01,,,,,,,,,,309,570,-202,
 8:11,53.02,,,,,,,,,,325,277,-120,
 8:11,53.04,,,,,,,,,,286,448,-478,
 8:11,53.05,,,,,,,,,,358,268,408,
 8:11,53.07,,,,,,,,,,333,246,18,
 8:11,53.08,,,,,,,,,,330,493,175,
 8:11,53.09,,,,,,,,,,298,402,-433,
 8:11,53.10,,,,,,,,,,294,559,-403,
 8:11,53.12,,,,,,,,,,337,232,141,
 8:11,53.13,,,,,,,,,,325,529,-345,
 8:11,53.15,,,,,,,,,,355,360,409,
 8:11,53.16,,,,,,,,,,294,523,-468,
 8:11,53.17,,,,,,,,,,318,558,-76,
 8:11,53.19,,,,,,,,,,316,315,-237,
 8:11,53.20,,,,,,,,,,351,406,355,
 8:11,53.22,,,,,,,,,,358,241,337,
 8:11,53.23,,,,,,,,,,315,580,-205,
 8:11,53.25,,,,,,,,,,352,459,280,
 8:11,53.26,,,,,,,,,,283,451,-475,
 8:11,53.27,,,,,,,,,,354,270,400,
 8:11,53.28,,,,,,,,,,327,244,19,
 8:11,53.30,,,,,,,,,,340,493,174,
 8:11,53.31,,,,,,,,,,357,309,426,
 8:11,53.33,,,,,,,,,,298,555,-405,
 8:11,53.34,,,,,,,,,,340,232,135,
 8:11,53.35,,,,,,,,,,298,348,-349,
 8:11,53.37,,,,,,,,,,352,361,411,
 8:11,53.38,,,,,,,,,,346,234,247,
 8:11,53.39,,,,,,,,,,318,556,-78,
 8:11,53.41,,,,,,,,,,307,322,-241,
 8:11,53.42,,,,,,,,,,297,492,-493,
 8:11,53.44,,,,,,,,,,363,243,331,
 8:11,53.45,,,,,,,,,,313,271,-106,
 8:11,53.46,,,,,,,,,,354,451,280,
 8:11,53.48,,,,,,,,,,285,450,-472,
 8:11,53.49,,,,,,,,,,307,564,-312,
 8:11,53.51,,,,,,,,,,336,244,15,
 8:11,53.52,,,,,,,,,,291,414,-441,
 8:11,53.53,,,,,,,,,,369,301,423,
 8:11,53.55,,,,,,,,,,300,561,-394,
 8:11,53.56,,,,,,,,,,330,517,81,
 8:11,53.57,,,,,,,,,,301,358,-367,
 8:11,53.59,,,,,,,,,,285,543,-454,
 8:11,53.60,,,,,,,,,,345,234,226,
 8:11,53.62,,,,,,,,,,321,561,-45,
 8:11,53.63,,,,,,,,,,355,397,373,
 8:11,53.64,,,,,,,,,,276,498,-487,
 8:11,53.66,,,,,,,,,,316,567,-180,
 8:11,53.67,,,,,,,,,,321,279,-141,
 8:11,53.68,,,,,,,,,,351,442,301,
 8:11,53.70,,,,,,,,,,352,276,390,
 8:11,53.71,,,,,,,,,,301,568,-288,
 8:11,53.73,,,,,,,,,,339,487,202,
 8:11,53.74,,,,,,,,,,294,412,-442,
 8:11,53.75,,,,,,,,,,354,304,423,
 8:11,53.77,,,,,,,,,,337,241,112,
 8:11,53.78,,,,,,,,,,336,525,75,
 8:11,53.80,,,,,,,,,,352,343,420,
 8:11,53.81,,,,,,,,,,291,535,-454,
 8:11,53.82,,,,,,,,,,345,234,228,
 8:11,53.83,,,,,,,,,,310,321,-258,
 8:11,53.85,,,,,,,,,,355,391,370,
 8:11,53.86,,,,,,,,,,357,243,331,
 8:11,53.88,,,,,,,,,,316,564,-187,
 8:11,53.89,,,,,,,,,,316,283,-147,
 8:11,53.91,,,,,,,,,,279,454,-486,
 8:11,53.92,,,,,,,,,,357,270,390,
 8:11,53.93,,,,,,,,,,316,249,-10,
 8:11,53.94,,,,,,,,,,349,483,193,
 8:11,53.96,,,,,,,,,,289,400,-439,
 8:11,53.97,,,,,,,,,,291,561,-394,
 8:11,53.99,,,,,,,,,,342,223,117,
 8:11,54.00,,,,,,,,,,310,366,-358,
 8:11,54.01,,,,,,,,,,364,351,423,
 8:11,54.03,,,,,,,,,,295,532,-460,
 8:11,54.04,,,,,,,,,,321,552,-57,
 8:11,54.06,,,,,,,,,,309,312,-265,
 8:11,54.07,,,,,,,,,,354,394,-489,
 8:11,54.08,,,,,,,,,,354,241,328,
 8:11,54.10,,,,,,,,,,312,570,-177,
 8:11,54.11,,,,,,,,,,349,441,309,
 8:11,54.12,,,,,,,,,,292,460,-475,
 8:11,54.14,,,,,,,,,,357,267,391,
 8:11,54.15,,,,,,,,,,322,252,-40,
 8:11,54.17,,,,,,,,,,345,474,228,
 8:11,54.18,,,,,,,,,,358,291,423,
 8:11,54.19,,,,,,,,,,301,570,-372,
 8:11,54.21,,,,,,,,,,333,238,85,
 8:11,54.22,,,,,,,,,,301,372,-384,
 8:11,54.23,,,,,,,,,,361,336,426,
 8:11,54.25,,,,,,,,,,339,232,208,
 8:11,54.26,,,,,,,,,,322,547,-18,
 8:11,54.28,,,,,,,,,,312,322,-289,
 8:11,54.29,,,,,,,,,,286,502,-483,
 8:11,54.30,,,,,,,,,,343,241,306,
 8:11,54.32,,,,,,,,,,316,283,-171,
 8:11,54.33,,,,,,,,,,349,433,316,
 8:11,54.35,,,,,,,,,,297,472,-487,
 8:11,54.36,,,,,,,,,,301,574,-276,
 8:11,54.37,,,,,,,,,,324,253,-40,
 8:11,54.39,,,,,,,,,,289,411,-453,
 8:11,54.40,,,,,,,,,,363,292,420,
 8:11,54.41,,,,,,,,,,294,571,-369,
 8:11,54.43,,,,,,,,,,336,517,102,
 8:11,54.44,,,,,,,,,,301,363,-381,
 8:11,54.46,,,,,,,,,,294,543,-441,
 8:11,54.47,,,,,,,,,,345,234,207,
 8:11,54.48,,,,,,,,,,321,549,-18,
 8:11,54.50,,,,,,,,,,357,385,388,
 8:11,54.51,,,,,,,,,,294,507,-492,
 8:11,54.52,,,,,,,,,,322,564,-157,
 8:11,54.54,,,,,,,,,,316,288,-171,
 8:11,54.55,,,,,,,,,,354,432,325,
 8:11,54.57,,,,,,,,,,360,264,376,
 8:11,54.58,,,,,,,,,,295,579,-274,
 8:11,54.59,,,,,,,,,,348,483,219,
 8:11,54.61,,,,,,,,,,300,414,-459,
 8:11,54.62,,,,,,,,,,360,301,421,
 8:11,54.64,,,,,,,,,,336,234,96,
 8:11,54.65,,,,,,,,,,331,513,97,
 8:11,54.66,,,,,,,,,,361,342,418,
 8:11,54.67,,,,,,,,,,297,550,-451,
 8:11,54.69,,,,,,,,,,346,235,207,
 8:11,54.70,,,,,,,,,,300,322,-285,
 8:11,54.72,,,,,,,,,,357,384,388,
 8:11,54.73,,,,,,,,,,360,247,313,
 8:11,54.75,,,,,,,,,,313,562,-157,
 8:11,54.76,,,,,,,,,,321,280,-162,
 8:11,54.77,,,,,,,,,,286,468,-475,
 8:11,54.78,,,,,,,,,,355,259,376,
 8:11,54.80,,,,,,,,,,334,262,-66,
 8:11,54.81,,,,,,,,,,339,472,243,
 8:11,54.83,,,,,,,,,,288,427,-463,
 8:11,54.84,,,,,,,,,,294,574,-355,
 8:11,54.85,,,,,,,,,,330,237,60,
 8:11,54.87,,,,,,,,,,342,517,-400,
 8:11,54.88,,,,,,,,,,355,325,424,
 8:11,54.90,,,,,,,,,,291,546,-429,
 8:11,54.91,,,,,,,,,,322,544,0,
 8:11,54.92,,,,,,,,,,306,333,-304,
 8:11,54.94,,,,,,,,,,358,370,396,
 8:11,54.95,,,,,,,,,,348,237,283,
 8:11,54.96,,,,,,,,,,307,564,-130,
 8:11,54.98,,,,,,,,,,354,420,346,
 8:11,54.99,,,,,,,,,,295,469,-487,
 8:11,55.01,,,,,,,,,,363,253,369,
 8:11,55.02,,,,,,,,,,324,258,-58,
 8:11,55.03,,,,,,,,,,346,471,243,
 8:11,55.05,,,,,,,,,,367,283,412,
 8:11,55.06,,,,,,,,,,300,565,-351,
 8:11,55.07,,,,,,,,,,330,246,67,
 8:11,55.09,,,,,,,,,,294,385,-393,
 8:11,55.10,,,,,,,,,,364,322,430,
 8:11,55.12,,,,,,,,,,345,232,181,
 8:11,55.13,,,,,,,,,,321,538,-4,
 8:11,55.14,,,,,,,,,,300,330,-309,
 8:11,55.16,,,,,,,,,,288,520,-475,
 8:11,55.17,,,,,,,,,,351,234,286,
 8:11,55.18,,,,,,,,,,312,297,-189,
 8:11,55.20,,,,,,,,,,351,423,333,
 8:11,55.21,,,,,,,,,,292,471,-478,
 8:11,55.23,,,,,,,,,,303,574,-246,
 8:11,55.24,,,,,,,,,,327,259,-63,
 8:11,55.25,,,,,,,,,,289,424,-459,
 8:11,55.27,,,,,,,,,,363,280,417,
 8:11,55.28,,,,,,,,,,300,570,-366,
 8:11,55.30,,,,,,,,,,328,513,132,
 8:11,55.31,,,,,,,,,,298,382,-394,
 8:11,55.32,,,,,,,,,,297,553,-436,
 8:11,55.33,,,,,,,,,,342,228,184,
 8:11,55.35,,,,,,,,,,328,547,0,
 8:11,55.36,,,,,,,,,,358,373,387,
 8:11,55.38,,,,,,,,,,291,508,-480,
 8:11,55.39,,,,,,,,,,318,567,-138,
 8:11,55.41,,,,,,,,,,319,283,-190,
 8:11,55.42,,,,,,,,,,355,408,346,
 8:11,55.43,,,,,,,,,,355,255,357,
 8:11,55.44,,,,,,,,,,310,570,-234,
 8:11,55.46,,,,,,,,,,354,462,259,
 8:11,55.47,,,,,,,,,,285,441,-463,
 8:11,55.49,,,,,,,,,,355,283,406,
 8:11,55.50,,,,,,,,,,325,240,45,
 8:11,55.51,,,,,,,,,,334,510,136,
 8:11,55.53,,,,,,,,,,357,322,421,
 8:11,55.54,,,,,,,,,,297,559,-426,
 8:11,55.56,,,,,,,,,,337,232,172,
 8:11,55.57,,,,,,,,,,307,340,-324,
 8:11,55.58,,,,,,,,,,358,369,406,
 8:11,55.60,,,,,,,,,,360,229,279,
 8:11,55.61,,,,,,,,,,315,570,-118,
 8:11,55.62,,,,,,,,,,319,303,-199,
 8:11,55.64,,,,,,,,,,289,477,-484,
 8:11,55.65,,,,,,,,,,361,249,361,
 8:11,55.67,,,,,,,,,,321,262,-76,
 8:11,55.68,,,,,,,,,,348,463,252,
 8:11,55.69,,,,,,,,,,295,430,-429,
 8:11,55.71,,,,,,,,,,310,496,-117,
 8:11,55.72,,,,,,,,,,319,316,-64,
 8:11,55.73,,,,,,,,,,334,300,10,
 8:11,55.75,,,,,,,,,,319,447,55,
 8:11,55.76,,,,,,,,,,321,424,-211,
 8:11,55.78,,,,,,,,,,309,513,-201,
 8:11,55.79,,,,,,,,,,339,303,46,
 8:11,55.80,,,,,,,,,,318,390,-166,
 8:11,55.82,,,,,,,,,,340,346,157,
 8:11,55.83,,,,,,,,,,318,493,-223,
 8:11,55.85,,,,,,,,,,310,502,-69,
 8:11,55.86,,,,,,,,,,325,349,-124,
 8:11,55.87,,,,,,,,,,325,391,-238,
 8:11,55.89,,,,,,,,,,333,291,139,
 8:11,55.90,,,,,,,,,,312,511,-120,
 8:11,55.91,,,,,,,,,,327,421,94,
 8:11,55.93,,,,,,,,,,318,447,-232,
 8:11,55.94,,,,,,,,,,340,313,160,
 8:11,55.96,,,,,,,,,,337,295,-4,
 8:11,55.97,,,,,,,,,,319,448,54,
 8:11,55.98,,,,,,,,,,337,327,168,
 8:11,56.00,,,,,,,,,,306,505,-213,
 8:11,56.01,,,,,,,,,,331,288,55,
 8:11,56.02,,,,,,,,,,319,388,-160,
 8:11,56.04,,,,,,,,,,337,366,159,
 8:11,56.05,,,,,,,,,,337,286,90,
 8:11,56.07,,,,,,,,,,312,504,-48,
 8:11,56.08,,,,,,,,,,327,355,-123,
 8:11,56.09,,,,,,,,,,315,484,-232,
 8:11,56.11,,,,,,,,,,337,294,127,
 8:11,56.12,,,,,,,,,,328,328,-64,
 8:11,56.14,,,,,,,,,,330,412,99,
 8:11,56.15,,,,,,,,,,318,453,-232,
 8:11,56.16,,,,,,,,,,307,517,-156,
 8:11,56.17,,,,,,,,,,330,307,-13,
 8:11,56.19,,,,,,,,,,324,421,-214,
 8:11,56.20,,,,,,,,,,337,318,171,
 8:11,56.22,,,,,,,,,,310,514,-202,
 8:11,56.23,,,,,,,,,,319,483,6,
 8:11,56.25,,,,,,,,,,322,390,-169,
 8:11,56.26,,,,,,,,,,300,498,-232,
 8:11,56.27,,,,,,,,,,331,285,93,
 8:11,56.28,,,,,,,,,,318,496,-57,
 8:11,56.30,,,,,,,,,,325,381,139,
 8:11,56.31,,,,,,,,,,310,480,-247,
 8:11,56.33,,,,,,,,,,309,513,-108,
 8:11,56.34,,,,,,,,,,334,328,-64,
 8:11,56.35,,,,,,,,,,333,417,96,
 8:11,56.37,,,,,,,,,,337,303,159,
 8:11,56.38,,,,,,,,,,303,525,-165,
 8:11,56.40,,,,,,,,,,328,442,55,
 8:11,56.41,,,,,,,,,,322,420,-207,
 8:11,56.42,,,,,,,,,,339,330,175,
 8:11,56.44,,,,,,,,,,334,294,46,
 8:11,56.45,,,,,,,,,,318,474,-4,
 8:11,56.46,,,,,,,,,,336,349,159,
