0.734	-0.832	-0.507

0.716	-0.661	-0.284

0.726	-1.003	-0.908

0.729	-0.711	-0.377

0.716	-0.879	-0.645

0.714	-0.693	-0.333

0.731	-1.003	-0.917

0.711	-0.676	-0.313

0.732	-0.926	-0.755

0.726	-0.822	-0.610

0.722	-0.742	-0.410

0.731	-0.992	-0.891

0.717	-0.661	-0.279

0.726	-0.761	-0.496

0.719	-0.807	-0.526

0.725	-0.943	-0.829

0.713	-0.665	-0.284

0.726	-0.998	-0.896

0.722	-0.728	-0.407

0.725	-0.851	-0.620

0.735	-0.900	-0.752

0.719	-0.685	-0.320

0.726	-0.684	-0.327

0.723	-0.911	-0.734

0.728	-0.836	-0.635

0.708	-0.735	-0.394

0.740	-0.989	-0.908

0.711	-0.656	-0.285

0.722	-0.961	-0.827

0.726	-0.786	-0.536

0.729	-0.967	-0.847

0.722	-0.659	-0.270

0.720	-0.989	-0.890

0.720	-0.731	-0.423

0.719	-0.842	-0.603

0.737	-0.919	-0.754

0.716	-0.679	-0.316

0.722	-1.001	-0.919

0.720	-0.905	-0.706

0.729	-0.853	-0.658

0.716	-0.725	-0.386

0.732	-0.996	-0.905

0.717	-0.665	-0.282

0.726	-0.960	-0.804

0.735	-0.793	-0.540

0.716	-0.787	-0.470

0.732	-0.964	-0.854

0.734	-0.990	-0.874

0.722	-0.740	-0.446

0.714	-0.830	-0.587

0.732	-0.916	-0.781

0.732	-0.916	-0.781

0.713	-0.662	-0.275

0.731	-0.763	-0.500

0.710	-0.801	-0.528

0.735	-0.958	-0.822

0.710	-0.668	-0.284

0.729	-1.001	-0.903

0.728	-0.717	-0.398

0.719	-0.868	-0.630

0.737	-0.903	-0.735

0.719	-0.690	-0.917

0.717	-0.677	-0.327

0.725	-0.928	-0.737

0.725	-0.839	-0.632

0.720	-0.740	-0.406

0.739	-1.001	-0.899

0.720	-0.656	-0.285

0.734	-0.967	-0.835

0.726	-0.781	-0.517

0.732	-0.964	-0.838

0.716	-0.670	-0.282

0.731	-1.003	-0.893

0.722	-0.722	-0.412

0.720	-0.854	-0.620

0.734	-0.911	-0.758

0.706	-0.693	-0.307

0.739	-1.016	-0.916

0.725	-0.905	-0.723

0.731	-0.848	-0.644

0.714	-0.726	-0.394

0.742	-0.996	-0.903

0.717	-0.668	-0.279

0.726	-0.958	-0.810

0.716	-0.790	-0.534

0.720	-0.787	-0.479

0.737	-0.659	-0.276

0.734	-0.995	-0.882

0.729	-0.735	-0.432

0.714	-0.839	-0.589

0.737	-0.923	-0.769

