0.812	-0.700	-0.359

0.827	-1.086	-0.804

0.819	-0.735	-0.314

0.821	-0.917	-0.974

0.835	-0.951	-0.348

0.827	-1.093	-0.682

0.809	-0.677	-0.383

0.822	-0.980	-0.964

0.835	-0.887	-0.287

0.816	-0.752	-0.862

0.829	-1.071	-0.565

0.810	-0.665	-0.484

0.827	-1.042	-0.920

0.813	-0.827	-0.937

0.830	-1.035	-0.461

0.818	-0.667	-0.607

0.829	-1.080	-0.826

0.813	-0.743	-0.302

0.819	-0.899	-0.966

0.824	-0.970	-0.369

0.809	-0.688	-0.728

0.836	-1.096	-0.369

0.818	-0.978	-0.974

0.826	-0.908	-0.294

0.807	-0.746	-0.827

0.833	-1.091	-0.603

0.806	-0.673	-0.461

0.824	-1.039	-0.928

0.832	-0.827	-0.269

0.804	-0.812	-0.912

0.812	-0.667	-0.575

0.832	-1.071	-0.853

0.818	-0.758	-0.287

0.810	-0.868	-0.966

0.827	-0.999	-0.398

0.816	-0.684	-0.691

0.829	-1.088	-0.768

0.813	-0.710	-0.340

0.829	-0.931	-0.319

0.806	-0.731	-0.804

0.830	-1.086	-0.647

0.812	-0.679	-0.429

0.830	-1.009	-0.952

0.822	-0.854	-0.284

0.812	-0.792	-0.896

0.830	-1.060	-0.523

0.803	-0.653	-0.890

0.818	-0.784	-0.284

0.812	-0.862	-0.954

0.827	-1.003	-0.421

0.798	-0.679	-0.667

0.798	-0.679	-0.667

0.844	-1.022	-0.439

0.812	-0.681	-0.635

0.838	-1.088	-0.810

0.822	-0.737	-0.313

0.821	-0.914	-0.978

0.832	-0.964	-0.349

0.818	-1.096	-0.706

0.809	-0.703	-0.375

0.821	-0.992	-0.967

0.830	-0.893	-0.294

0.815	-0.755	-0.847

0.833	-1.080	-0.589

0.809	-0.673	-0.479

0.827	-1.042	-0.923

0.822	-0.822	-0.273

0.838	-1.041	-0.473

0.810	-0.674	-0.589

0.835	-1.086	-0.847

0.821	-0.746	-0.294

0.818	-0.891	-0.975

0.830	-0.989	-0.372

0.812	-0.700	-0.723

0.833	-1.096	-0.732

0.826	-0.966	-0.980

0.836	-0.909	-0.305

0.810	-0.740	-0.832

0.836	-1.085	-0.609

0.807	-0.676	-0.455

0.832	-1.033	-0.934

0.821	-0.839	-0.275

0.807	-0.810	-0.905

0.810	-0.671	-0.571

0.833	-1.074	-0.865

0.826	-0.761	-0.290

0.819	-0.885	-0.960

0.835	-0.999	-0.385

0.813	-0.691	-0.696

0.839	-1.096	-0.751

0.827	-0.708	-0.339

0.827	-0.957	-0.313

0.807	-0.731	-0.807

0.832	-1.088	-0.632

0.810	-0.671	-0.441

0.822	-1.030	-0.949

0.833	-0.854	-0.276

0.812	-0.790	-0.897

0.835	-1.051	-0.513

0.804	-0.674	-0.540

0.826	-0.777	-0.282

0.827	-0.871	-0.955

0.827	-0.871	-0.955

0.807	-0.746	-0.839

0.833	-1.080	-0.607

0.812	-0.676	-0.475

0.818	-1.035	-0.932

0.822	-0.826	-0.270

0.804	-0.807	-0.914

0.815	-0.661	-0.577

0.835	-1.079	-0.856

0.815	-0.758	-0.291

0.816	-0.883	-0.975

0.829	-0.989	-0.385

0.803	-0.693	-0.714

0.838	-1.094	-0.755

0.818	-0.703	-0.352

0.829	-0.922	-0.311

0.812	-0.740	-0.807

0.827	-1.093	-0.632

0.816	-0.674	-0.441

0.826	-1.018	-0.946

0.821	-0.848	-0.288

0.809	-0.790	-0.905

0.836	-1.054	-0.514

0.806	-0.667	-0.877

0.829	-0.781	-0.284

0.821	-0.870	-0.961

0.832	-1.009	-0.410

0.810	-0.681	-0.677

0.835	-1.082	-0.772

0.812	-0.716	-0.339

0.819	-0.937	-0.980

0.829	-0.937	-0.333

0.839	-1.091	-0.655

0.813	-0.673	-0.414

0.822	-1.009	-0.961

0.829	-0.864	-0.288

0.809	-0.764	-0.865

0.838	-1.076	-0.562

0.804	-0.665	-0.507

0.827	-1.059	-0.905

0.812	-0.838	-0.943

0.835	-1.022	-0.438

0.803	-0.668	-0.626

0.827	-1.082	-0.816

0.812	-0.737	-0.313

0.813	-0.902	-0.986

0.833	-0.966	-0.368

0.807	-0.710	-0.751

0.835	-1.093	-0.377

0.826	-0.977	-0.975

0.832	-0.893	-0.298

