-------------------------------
 Log opened 20/06/2018 @ 15:29 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.893	0.760	-0.211
-0.911	1.221	0.037
-0.900	0.873	0.166
-0.893	0.986	0.365
-0.890	0.763	-0.276
-0.911	1.230	0.156
-0.900	0.807	0.047
-0.891	1.068	-0.214
-0.911	1.045	0.349
-0.893	0.818	-0.330
-0.900	1.234	0.250
-0.896	0.763	-0.070
-0.906	0.970	0.284
-0.902	0.891	-0.340
-0.905	1.207	0.311
-0.891	0.748	-0.157
-0.894	1.199	-0.006
-0.903	0.902	0.220
-0.897	0.954	-0.317
-0.902	1.158	0.354
-0.899	1.169	0.356
-0.902	0.745	-0.262
-0.899	1.251	0.117
-0.914	0.815	0.102
-0.891	1.044	-0.253
-0.906	1.088	0.362
-0.897	0.774	-0.316
-0.914	0.764	-0.018
-0.891	1.126	-0.157
-0.908	1.009	0.314
-0.900	0.845	-0.348
-0.899	1.242	0.304
-0.903	0.739	-0.130
-0.902	1.196	-0.040
-0.919	0.909	0.235
-0.899	1.196	0.343
-0.900	0.734	-0.223
-0.897	1.239	0.076
-0.914	0.841	0.150
-0.890	1.013	-0.279
-0.900	1.230	0.296
-0.900	0.752	-0.134
-0.902	0.922	0.240
-0.900	0.940	-0.325
-0.906	1.167	0.348
-0.900	0.746	-0.235
-0.897	1.225	0.079
-0.903	0.841	0.127
-0.906	1.021	-0.275
-0.900	1.103	0.356
-0.894	0.775	-0.301
-0.900	0.787	0.014
-0.894	1.091	-0.186
-0.909	1.025	0.325
-0.894	0.841	-0.348
-0.911	1.242	0.270
-0.899	0.754	-0.102
-0.888	1.166	-0.084
-0.905	0.946	0.262
-0.908	1.195	0.337
