-------------------------------
 Log opened 20/06/2018 @ 15:32 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.905	1.199	-0.015
-0.900	0.900	0.218
-0.894	0.951	-0.317
-0.905	1.164	0.348
-0.905	1.230	0.104
-0.906	0.829	0.107
-0.899	1.025	-0.255
-0.909	1.091	0.359
-0.903	0.789	-0.313
-0.900	1.247	0.203
-0.893	0.781	-0.012
-0.896	1.109	-0.154
-0.909	1.006	-0.339
-0.911	1.228	0.294
-0.900	0.748	-0.128
-0.897	1.178	-0.049
-0.896	0.920	0.243
-0.900	0.919	-0.333
-0.899	1.178	0.342
-0.894	0.748	-0.227
-0.911	0.845	-0.053
-0.903	1.086	-0.069
-0.896	1.006	0.208
-0.911	0.893	-0.217
-0.890	1.154	0.224
-0.909	0.816	-0.111
-0.897	1.129	0.014
-0.896	0.941	-0.204
-0.894	1.129	0.232
-0.914	0.821	-0.174
-0.888	1.157	0.082
-0.911	0.890	0.067
-0.903	1.016	-0.163
-0.890	1.074	0.233
-0.906	0.836	-0.214
-0.897	1.169	0.160
-0.900	1.070	-0.099
-0.900	1.016	0.211
-0.912	0.874	-0.227
-0.894	1.161	0.206
-0.896	0.914	0.223
-0.891	0.943	-0.320
-0.902	1.167	0.351
-0.896	0.755	-0.241
-0.896	1.228	0.082
-0.899	0.836	0.119
-0.900	1.024	-0.266
-0.908	1.089	0.351
-0.896	0.786	0.200
-0.897	0.792	0.011
-0.902	1.111	-0.180
-0.903	1.021	0.327
-0.896	0.833	-0.334
-0.894	1.234	0.273
-0.900	0.766	-0.093
-0.899	1.152	-0.084
-0.909	0.945	0.262
-0.911	1.198	0.327
-0.902	0.749	-0.209
-0.905	1.212	0.031
