-------------------------------
 Log opened 20/06/2018 @ 15:28 
 UwTerminalX 1.09h 
 Port: COM10
-------------------------------

-0.902	1.155	0.349
-0.891	0.761	-0.264
-0.908	1.237	0.116
-0.899	0.829	0.085
-0.900	1.051	-0.247
-0.906	1.071	0.349
-0.906	1.236	0.223
-0.899	0.768	-0.031
-0.896	1.132	-0.153
-0.911	1.004	0.311
-0.896	0.854	-0.346
-0.903	1.213	0.307
-0.905	0.748	-0.140
-0.908	1.186	-0.034
-0.893	0.938	-0.322
-0.906	1.172	0.356
-0.899	0.749	-0.241
-0.900	1.224	0.084
-0.909	0.845	0.108
-0.899	1.027	-0.264
-0.896	1.115	0.125
-0.905	0.867	-0.038
-0.897	1.100	-0.032
-0.908	0.941	0.121
-0.905	0.969	-0.140
-0.888	1.077	0.153
-0.905	0.864	-0.081
-0.891	0.900	0.076
-0.906	1.013	-0.117
-0.885	1.042	0.165
-0.903	0.877	-0.117
-0.902	1.125	0.076
-0.909	0.880	0.035
-0.900	1.059	-0.081
-0.908	0.996	0.151
-0.903	0.920	-0.136
-0.909	0.856	-0.032
-0.900	1.091	-0.038
-0.905	0.960	0.131
-0.909	0.961	-0.143
-0.893	0.757	-0.171
-0.897	1.215	0.003
-0.897	0.967	-0.310
-0.908	1.151	0.354
-0.896	0.754	-0.253
-0.893	1.230	0.107
-0.900	0.833	0.093
-0.902	1.030	-0.252
-0.911	1.082	0.345
-0.896	0.795	-0.325
-0.911	1.242	0.214
-0.894	1.122	-0.166
-0.911	1.007	0.302
-0.899	0.859	-0.339
-0.896	1.227	0.301
-0.899	0.751	-0.137
-0.905	1.178	-0.044
-0.908	0.922	0.230
-0.896	0.938	-0.328
-0.902	0.749	-0.235
